airport_id,airport_iata,airport_icao,airport_name,airport_city,airport_country,latitude,longitude,affected_date,expiry_date,iscurrent
2584,ATA,SPHZ,COMANDANTE GERMAN ARIAS GRAZZ*,ANTA,PERU,-9.343611,-77.595833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5370,IBP,SPBR,IBERIA,IBERIA,PERU,-11.366667,-69.566667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5767,CIX,SPHI,JOSE ABELARDO QUINONES GONZALE,CHICLAYO,PERU,-6.7875,-79.828056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11176,SYC,SPOV,SHIRINGAYOC O HDA MEJIA,LEON VELARDE,PERU,-11.9,-69.166667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10294,RIJ,SPJA,RIOJA,RIOJA,PERU,-6.05,-77.15,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5445,JUL,SPJL,INCA MANCO CAPAC,JULIACA,PERU,-15.466944,-70.157778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12449,CHM,SPEO,TTE FAP JAIME DE MONTREUIL,CHIMBOTE,PERU,-9.144722,-78.520833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2078,TPP,SPST,CDTE.GUILLERMO D CASTILLO PAR.,TARAPOTO,PERU,-6.505833,-76.371389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2521,IQT,SPQT,COL FRANCISCO SECADA VIGNETTA,IQUITOS,PERU,-3.784722,-73.308889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9202,PEM,SPTU,PADRE JOSE ALDAMIZ,PUERTO MALDONADO,PERU,-12.622222,-69.222222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10025,UMI,SPIL,QUINCEMIL,QUINCEMIL,PERU,-13.266667,-70.683333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10779,SMG,SPRN,SANTA MARIA DE FATIMA,SANTA MARIA DE FATIMA,PERU,-11.933333,-69.083333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6704,\N,SPLP,LAS PALMAS,LIMA,PERU,-12.161667,-76.998333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
630,\N,SPAY,ATALAYA,ATALAYA,PERU,-10.733333,-73.75,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9051,\N,SPON,ORELLANA,ORELLANA,PERU,-6.896667,-75.153056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13474,\N,SPYU,YAUCA,YAUCA,PERU,-15.618889,-74.536111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5444,\N,SPIN,INAPARI,INAPARI,PERU,-10.980556,-69.558889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8219,\N,SPEQ,MOQUEGUA,MOQUEGUA,PERU,-17.1775,-70.934722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2387,\N,SPAC,CIRO ALEGRIA,CIRO ALEGRIA,PERU,-4.607222,-77.940556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2549,\N,SPDN,COLONIA ANGAMOS,COLONIA ANGAMOS,PERU,-5.153611,-72.881389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9193,\N,SPYO,PACASMAYO,PACASMAYO,PERU,-7.406944,-79.568889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10713,\N,SPRF,SAN RAFAEL,SAN RAFAEL,PERU,-14.266667,-70.466667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9234,\N,SPPN,PALMAS DEL ESPINO,PALMAS DEL ESPINO,PERU,-8.290833,-76.438611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9937,\N,SPPA,PUERTO OCOPA,PUERTO OCOPA,PERU,-11.133333,-74.35,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9934,\N,SPEP,PUERTO ESPERANZA,PUERTO ESPERANZA,PERU,-9.770278,-70.709167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11195,\N,SPJE,SHUMBA,JAEN,PERU,-5.591389,-78.771389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9256,\N,SPJB,PAMPA GRANDE,CAJABAMBA,PERU,-7.6,-78.05,2030-12-31T15:04:58,2031-12-31T15:04:58,1
639,\N,SPOY,ATICO,ATICO,PERU,-16.233333,-73.616667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8091,\N,SPDO,MOLLENDO,MOLLENDO,PERU,-17.040833,-71.980556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9935,\N,SPTI,PUERTO INCA,PUERTO INCA,PERU,-9.383333,-74.966667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12337,\N,SPTR,TOURNAVISTA,TOURNAVISTA,PERU,-8.916667,-74.733333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12556,\N,SPIZ,UCHIZA,UCHIZA,PERU,-8.466667,-76.35,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5528,\N,SPEN,ISCOZASIN,ISCOZASIN,PERU,-10.183333,-75.15,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6540,\N,SPTB,LAGARTO NUEVO,TAMBOPATA,PERU,-12.65,-69.833333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9293,\N,SPPG,PARAMONGA,PARAMONGA,PERU,-10.674722,-77.829167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9516,\N,SPAP,PICOTA,PICOTA,PERU,-6.9,-76.383333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12785,\N,SPVI,VICCO,VICCO,PERU,-10.845556,-76.245556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5302,\N,SPHG,HUAMBO,HUAMBO,PERU,-15.733333,-72.1,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7458,\N,SPNU,MANU,MANU,PERU,-12.283333,-70.883333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10669,\N,SPTE,SAN FRANCISCO,TERESITA,PERU,-12.533333,-73.8,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11056,\N,SPSE,SEPAHUA,SEPAHUA,PERU,-11.142222,-73.034167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10219,\N,SPQN,REQUENA,REQUENA,PERU,-5.066667,-73.866667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10789,\N,SPRO,SANTA RITA DE SIGUAS,SANTA RITA DE SIGUAS,PERU,-16.516667,-72.083333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
245,\N,SPAS,ALFREDO VLADIMIR SARA BAVER,ANDOAS,PERU,-2.830278,-76.455278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1723,\N,SPBC,CABALLOCOCHA,CABALLOCOCHA,PERU,-3.933333,-70.5,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1829,\N,SPSI,CAMPAMENTO SIGUAS MAJES,SAN JUAN DE SIGUAS,PERU,-16.366667,-72.166667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2334,\N,SPDF,CHIVAY,CHIVAY,PERU,-15.633333,-71.583333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2545,\N,SPOL,COLLIQUE,COLLIQUE,PERU,-11.95,-77.066667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7989,\N,SPOR,MINAS BUENAVENTURA,ORCOPAMPA,PERU,-15.316667,-72.35,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5420,\N,SPLO,ILO,ILO,PERU,-17.695,-71.360556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7507,\N,SPZA,MARIA REICHE NEUMAN,NAZCA,PERU,-14.866667,-74.95,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13584,\N,SPLS,ZORRILLOS,ZORRILLOS,PERU,-8.416667,-75.133333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1794,\N,SPAM,CAMANA,CAMANA,PERU,-16.633333,-72.683333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5303,\N,SPAB,HUANCABAMBA,HUANCABAMBA,PERU,-5.251944,-79.443056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1921,\N,SPRM,CAPITAN ALVARINO,SAN RAMON,PERU,-11.108333,-75.333333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5491,\N,SPNT,INTUTO,"INTUTO, PERU",PERU,-3.583333,-74.75,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12233,\N,SPPB,TIPISHSA,PUERTO BREU,PERU,-9.541111,-72.754444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9344,\N,SPIR,PATRIA,PATRIA,PERU,-13.016667,-71.266667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12759,\N,SPNP,VENTILLA,PUNO,PERU,-15.8,-70.05,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13475,\N,SPIY,YAURI,"YAURI, PERU",PERU,-14.806389,-71.431944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9917,\N,SPCP,PUCACACA,PUCACACA,PERU,-6.833333,-76.333333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10874,\N,SPIP,SATIPO,SATIPO,PERU,-11.283333,-74.633333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8683,LRL,DXNG,NIAMTOUGOU,NIAMTOUGOU,TOGO,9.7775,1.095556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12275,LFW,DXXX,TOKOIN,LOME,TOGO,6.165833,1.254444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10754,\N,DXMG,SANSANNE-MANGO,SANSANNE-MANGO,TOGO,10.366667,0.466667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6311,\N,DXKP,KOLOKOPE,ANIE,TOGO,7.8,1.283333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
163,\N,DXAK,AKPAKA,ATAKPAME,TOGO,7.516667,1.2,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11399,\N,DXSK,SOKODE,SOKODE,TOGO,9,1.15,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3152,\N,DXDP,DJANGOU,DAPANGO,TOGO,10.8,0.25,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9046,AUA,TNCA,ORANJESTAD/ REINA BEATRIX INTL,ARUBA I,ARUBA,12.504167,-70.012222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1747,COO,DBBB,CADJEHOUN,COTONOU,BENIN,6.356389,2.383333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5899,KDC,DBBK,KANDI,KANDI,BENIN,11.15,2.95,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9291,PKO,DBBP,PARAKOU,PARAKOU,BENIN,9.357222,2.609167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8520,NAE,DBBN,NATITINGOU,NATITINGOU,BENIN,10.383333,1.366667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10895,\N,DBBS,SAVE,SAVE,BENIN,8.016667,2.45,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9722,\N,DBBO,PORGA,PORGA,BENIN,11.033333,0.983333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4010,SMB,SCSB,FRANCO BIANCO,CERRO SOMBRERO,CHILE,-52.736667,-69.333611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7505,LSQ,SCGE,MARIA DOLORES,LOS ANGELES,CHILE,-37.401944,-72.425556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12850,KNA,SCVM,VINA DEL MAR,VINA DEL MAR,CHILE,-32.949722,-71.478611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6457,LSC,SCSE,LA FLORIDA,LA SERENA,CHILE,-29.916389,-71.199444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3498,ESR,SCES,EL SALVADOR BAJO,EL SALVADOR,CHILE,-26.313333,-69.765833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9509,ZAL,SCVD,PICHOY,VALDIVIA,CHILE,-39.649444,-73.086389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2294,CCH,SCCC,CHILE CHICO,CHILE CHICO,CHILE,-46.581389,-71.686667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3473,CJC,SCCF,EL LOA,CALAMA,CHILE,-22.498333,-68.903611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
932,TOQ,SCBE,BARRILES,TOCOPILLA,CHILE,-22.1425,-70.065833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1959,PUQ,SCCI,CARLOS IBANEZ DEL CAMPO INTL,PUNTA ARENAS,CHILE,-53.003611,-70.853611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6946,ZLR,SCLN,LINARES,LINARES,CHILE,-35.861667,-71.548611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4153,FFU,SCFT,FUTALEUFU,FUTALEUFU,CHILE,-43.185833,-71.850556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1923,WPR,SCFM,CAPITAN FUENTES MARTINEZ,PORVENIR,CHILE,-53.253611,-70.319167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9266,TLX,SCTL,PANGUILEMO,TALCA,CHILE,-35.379167,-71.600278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2167,CNR,SCRA,CHANARAL,CHANARAL,CHILE,-26.334444,-70.603611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12702,VLR,SCLL,VALLENAR,VALLENAR,CHILE,-28.595278,-70.7575,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6692,TTC,SCTT,LAS BREAS,TALTAL,CHILE,-25.563889,-70.376667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9920,ZPC,SCPC,PUCON,PUCON,CHILE,-39.291389,-71.920833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
578,SCL,SCEL,ARTURO MERINO BENITEZ INTL,SANTIAGO,CHILE,-33.390556,-70.785833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12090,GXQ,SCCY,TENIENTE VIDAL,COYHAIQUE,CHILE,-45.592778,-72.104722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2161,CPO,SCHA,CHAMONATE,COPIAPO,CHILE,-27.296667,-70.413611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1986,CCP,SCIE,CARRIEL SUR INTL,CONCEPCION,CHILE,-36.772778,-73.063056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2136,WCH,SCTN,CHAITEN,CHAITEN,CHILE,-42.931667,-72.697222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3103,IQQ,SCDA,DIEGO ARACENA INTL,IQUIQUE,CHILE,-20.535278,-70.181389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2496,LGR,SCHR,COCHRANE,COCHRANE,CHILE,-47.243611,-72.584722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7467,ZCO,SCTC,MAQUEHUE,TEMUCO,CHILE,-38.766944,-72.637222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9974,ZUD,SCAC,PUPELDE,ANCUD,CHILE,-41.903889,-73.7975,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1861,ZOS,SCJO,CANAL BAJO/ CARLOS H SIEBERT,OSORNO,CHILE,-40.611389,-73.060556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12800,ZIC,SCTO,VICTORIA,VICTORIA,CHILE,-38.245556,-72.348611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4289,YAI,SCCH,GEN. BERNARDO O'HIGGINS,CHILLAN,CHILE,-36.582778,-72.031667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10712,LOB,SCAN,SAN RAFAEL,LOS ANDES,CHILE,-32.814444,-70.648056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4710,WPU,SCGZ,GUARDIAMARINA ZANARTU,PUERTO WILLIAMS,CHILE,-54.931111,-67.626111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12088,PNT,SCNT,TENIENTE JULIO GALLARDO,PUERTO NATALES,CHILE,-51.671667,-72.525833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12793,SSD,SCSF,VICTOR LAFON,SAN FELIPE,CHILE,-32.745,-70.704167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7088,ULC,SCTI,LOS CERRILLOS,SANTIAGO,CHILE,-33.493611,-70.697778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1731,WPA,SCAS,CABO JUAN ROMAN,PUERTO AYSEN,CHILE,-45.399167,-72.670278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2127,ARI,SCAR,CHACALLUTA INTL,ARICA,CHILE,-18.348611,-70.338611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
836,BBA,SCBA,BALMACEDA,BALMACEDA,CHILE,-45.916389,-71.686944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2975,QRC,SCRG,DE LA INDEPENDENCIA,RANCAGUA,CHILE,-34.174444,-70.775556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2121,ANF,SCFA,CERRO MORENO INTL,ANTOFAGASTA,CHILE,-23.444444,-70.445,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3504,PMC,SCTE,EL TEPUAL INTL,PUERTO MONTT,CHILE,-41.422222,-73.093889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3477,\N,SCMZ,EL MANZANO,MARINA DE RAPEL,CHILE,-34.151667,-71.445833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1773,\N,SCCL,CALDERA,CALDERA,CHILE,-27.078333,-70.795278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3687,\N,SCTB,EULOGIO SANCHEZ,SANTIAGO,CHILE,-33.456944,-70.547222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2016,\N,SCFL,CASABLANCA,FUNDO LOMA LARGA,CHILE,-33.28,-71.379167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5541,\N,SCIM,ISLA MOCHA,ISLA MOCHA,CHILE,-38.390833,-73.869444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10333,\N,SCIR,ROBINSON CRUSOE,ROBINSON CRUSOE IS,CHILE,-33.666667,-78.983333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8384,\N,SCLC,MUNICIPA DE VITACURA,SANTIAGO,CHILE,-33.383056,-70.581944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6443,\N,SCMB,LA CHIMBA,ANTOFAGASTA,CHILE,-23.553611,-70.396111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9255,\N,SCOS,PAMPA ALEGRE,OSORNO,CHILE,-40.547222,-73.155556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7049,\N,SCAO,LOLOL,PALO ALTO,CHILE,-34.733056,-71.740833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7072,\N,SCQI,LONQUIMAY,ICALMA,CHILE,-38.749722,-71.217778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10288,\N,SCOH,RIO MAYER,VILLA O'HIGGINS,CHILE,-48.469167,-72.563056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10708,\N,SCPE,SAN PEDRO DE ATACAMA,SAN PEDRO DE ATACAMA,CHILE,-22.918889,-68.162778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7017,\N,SCLD,LLANADA GRANDE,LLANADA GRANDE,CHILE,-41.866667,-71.934444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10717,\N,SCSS,SAN SEBASTIAN,SAN SEBASTIAN,CHILE,-53.316667,-68.65,2030-12-31T15:04:58,2031-12-31T15:04:58,1
284,\N,SCDW,ALMIRANTE SCHROEDERS,ISLA DAWSON,CHILE,-53.601944,-70.477222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6702,\N,SCVL,LAS MARIAS,VALDIVIA,CHILE,-39.795833,-73.241389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9984,\N,SCPH,PUYUHUAPI,PUYUHUAPI,CHILE,-44.383611,-72.593611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3443,\N,SCBQ,EL BOSQUE,SANTIAGO,CHILE,-33.559444,-70.685833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10035,\N,SCCT,QUIVOLGO,CONSTITUCION,CHILE,-35.305278,-72.390278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10117,\N,SCRP,RAPELHUAPI,RAPEL,CHILE,-34.1,-71.516667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10031,\N,SCER,QUINTERO,QUINTERO,CHILE,-32.790278,-71.521667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10500,\N,SCFN,RUSSFIN,RUSSFIN,CHILE,-53.8,-69.270556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10015,\N,SCON,QUELLON,QUELLON,CHILE,-43.136667,-73.635,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4698,\N,SCLV,GUANGALI,LA VINA,CHILE,-32.138056,-71.398056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3497,\N,SCSL,EL SALAR,SALAR DE ATACAMA,CHILE,-23.648611,-68.305,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2135,\N,SCHT,CHAITEN,TIC TOC,CHILE,-43.613056,-72.8975,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3480,\N,SCPV,EL MIRADOR,PUERTO VARAS,CHILE,-41.349167,-72.946111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4185,\N,SCST,GAMBOA APT,"CASTRO, CHILE",CHILE,-42.490278,-73.772778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6903,KWL,ZGKL,LIANGJIANG,GUILIN,CHINA,25.216667,110.04,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6560,YNT,ZSYT,LAISHAN,YANTAI,CHINA,37.401667,121.371667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
886,SZX,ZGSZ,BAOAN,SHENZHEN,CHINA,22.638333,113.811667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5263,HTN,ZWTN,HOTAN,HOTAN,CHINA,37.033333,79.866667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5304,CSX,ZGHA,HUANGHUA,CHANGSHA,CHINA,28.186667,113.221667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13411,KMG,ZPPP,WUJIABA,KUNMING,CHINA,25,102.75,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2873,CGQ,ZYCC,DAFANGSHEN,CHANGCHUN,CHINA,43.905,125.198333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5700,JMU,ZYJM,JIAMUSI,JIAMUSI,CHINA,46.84,130.461667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7002,TAO,ZSQD,LIUTING,QINGDAO,CHINA,36.263333,120.376667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13431,XIY,ZLXY,XIANYANG,XI'AN,CHINA,34.445,108.75,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13573,DLC,ZYTL,ZHOUSHUIZI,DALIAN,CHINA,38.96,121.53,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11194,CTU,ZUUU,SHUANGLIU,CHENGDU,CHINA,30.58,103.948333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11999,SHE,ZYTX,TAOXIAN,SHENYANG,CHINA,41.638333,123.485,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13416,TYN,ZBYN,WUSU,TAIYUAN,CHINA,37.748333,112.63,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3144,URC,ZWWW,DIWOPU,URUMQI,CHINA,43.905,87.476667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5701,CKG,ZUCK,JIANGBEI,CHONGQING,CHINA,29.716667,106.64,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13572,ZGC,ZLLL,ZHONGCHUAN,LANZHOU,CHINA,36.516667,103.621667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7798,HAK,ZJHK,MEILAN,HAIKOU,CHINA,19.933333,110.456667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
801,CAN,ZGGG,BAIYUN,GUANGZHOU,CHINA,23.183333,113.266667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13463,TNA,ZSJN,YAOQIANG,JINAN,CHINA,36.855,117.216667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7179,NKG,ZSNJ,LUKOU,NANJING,CHINA,31.74,118.86,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6983,NGB,ZSNB,LISHE,NINGBO,CHINA,29.823333,121.463333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13417,NNG,ZGNN,WUXU,NANNING,CHINA,22.616667,108.183333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9922,PVG,ZSPD,PUDONG,SHANGHAI,CHINA,31.141667,121.79,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4199,XMN,ZSAM,GAOQI,XIAMEN,CHINA,24.543333,118.125,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9996,XIC,ZUXC,QINGSHAN,XICHANG,CHINA,27.985,102.18,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13432,HGH,ZSHC,XIAOSHAN,HANGZHOU,CHINA,30.228333,120.431667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7197,HFE,ZSOF,LUOGANG,HEFEI,CHINA,31.783333,117.3,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13437,CGO,ZHCC,XINZHENG,ZHENGZHOU,CHINA,34.518333,113.841667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13569,SJW,ZBSJ,ZHENGDING,SHIJIAZHUANG,CHINA,38.278333,114.698333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3198,HLD,ZBLA,DONGSHAN,HAILAR,CHINA,49.205,119.825,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11938,HRB,ZYHB,TAIPING,HARBIN,CHINA,45.616667,126.25,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1221,TSN,ZBTJ,BINHAI,TIANJIN,CHINA,39.116667,117.35,2030-12-31T15:04:58,2031-12-31T15:04:58,1
798,HET,ZBHH,BAITA,HOHHOT,CHINA,40.853333,111.821667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1048,PEK,ZBAA,BEIJING CAPITAL,BEIJING,CHINA,40.075,116.59,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4809,MDG,ZYMD,HAILANG,MUDANJIANG,CHINA,44.523333,129.566667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13461,YNJ,ZYYJ,YANJI,YANJI,CHINA,42.881667,129.448333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5213,SHA,ZSSS,HONGQIAO,SHANGHAI,CHINA,31.197778,121.335556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12190,WUH,ZHHH,TIANHE,WUHAN,CHINA,30.785,114.21,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5971,KHG,ZWSH,KASHI,KASHI,CHINA,39.543333,76.021667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2177,FOC,ZSFZ,CHANGLE,FUZHOU,CHINA,25.933333,119.661667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9492,SYX,ZJSY,PHOENIX INTL,SANYA,CHINA,18.301667,109.413333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4233,\N,ZPJH,GASA,XISHUANGBANNA,CHINA,21.975,100.76,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5816,KBO,FZRM,KABALO,KABALO,CONGO,-6.083333,26.916667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
