airport_id,iata,icao,name
907,YDN,CYDN,BARKER
908,\N,CAS3,BARKERVILLE
909,BKH,PHBK,BARKING SANDS PMRF
910,PAH,KPAH,BARKLEY REGL
911,BAD,KBAD,BARKSDALE AFB
912,\N,EGYE,BARKSTON HEATH AB
913,BAX,UNBB,BARNAUL
915,BAF,KBAF,BARNES MUN
918,HYA,KHYA,BARNSTABLE MUN-BOARDMAN/ POLAN
919,BNL,KBNL,BARNWELL CO
920,BRM,SVBM,BARQUISIMETO
921,\N,MRBC,BARRA DEL COLORADO
922,BDC,SNBC,BARRA DO CORDA
923,BPG,SBBW,BARRA DO GARCAS
924,BRR,EGPR,BARRA
925,BQQ,SNBX,BARRA
926,\N,SWBQ,BARRACAO QUEIMADO
928,BRA,SNBR,BARREIRAS
929,BRB,SWBI,BARREIRINHA
930,\N,CEP3,BARRHEAD
931,\N,CNA3,BARRIE AIRPARK
932,TOQ,SCBE,BARRILES
934,DBN,KDBN,BARRON
935,BWB,YBWX,BARROW I
936,\N,EDXL,BARSSEL
938,DAG,KDAG,BARSTOW-DAGGETT
939,\N,LFFR,BAR-SUR-SEINE
940,BTI,PABA,BARTER I LRRS
941,BBH,EDBH,BARTH
942,BVO,KBVO,BARTLESVILLE MUN
943,CAW,SBCP,BARTOLOMEU LISANDRO
944,\N,EGCB,BARTON
945,BOW,KBOW,BARTOW MUN
946,UUN,ZMBU,BARUUN-URT
948,\N,RPUF,BASA AB
950,BSU,FZEN,BASANKUSU
951,BSO,RPUO,BASCO
952,SSZ,SBST,BASE AEREA DE SANTOS
953,\N,SAWB,BASE MARAMBIO
954,\N,FZBW,BASENGELE
955,\N,CFK2,BASHAW
958,MLH,LFSB,BASLE-MULHOUSE
959,BAN,FZVR,BASONGO
960,BSR,ORMM,BASRAH INTL
962,\N,CEN2,BASSANO
963,LTK,OSLK,BASSEL AL-ASSAD INTL
964,PGX,LFBX,BASSILLAC
965,BSG,FGBT,BATA
969,BVX,KBVX,BATESVILLE REGL
970,BRT,YBTI,BATHURST I
971,ZBF,CZBF,BATHURST
972,BHS,YBTH,BATHURST
973,BAL,LTCJ,BATMAN AB
974,BTR,KBTR,BATON ROUGE METRO-RYAN
975,OUR,FKKI,BATOURI
976,BJF,ENBS,BATSFJORD
977,BBM,VDBG,BATTAMBANG
978,RAC,KRAC,BATTEN
979,BTC,VCCB,BATTICALOA AB
980,BAM,KBAM,BATTLE MOUNTAIN
981,\N,FZVK,BATWA
982,\N,FZFF,BAU
986,BDE,KBDE,BAUDETTE INTL
987,VLI,NVVV,BAUERFIELD
988,\N,ETEK,BAUMHOLDER AAF
989,BAU,SBBU,BAURU
990,\N,EDAB,BAUTZEN
991,\N,KBHC,BAXLEY MUN
992,WMH,KBPK,BAXTER CO REGL
995,\N,CCX4,BAY D'ESPOIR
997,BYN,ZMBH,BAYANKHONGOR
999,BIQ,LFBZ,BAYONNE-ANGLET
1001,BYU,EDQD,BAYREUTH
1002,HPY,KHPY,BAYTOWN
1005,\N,KFPK,BEACH
1006,BAB,KBAB,BEALE AFB
1013,XBE,CNE3,BEARSKIN LAKE
1014,BIE,KBIE,BEATRICE MUN
1015,BTY,KBTY,BEATTY
1017,BFT,KNBC,BEAUFORT MCAS
1018,\N,FABW,BEAUFORT WEST
1019,BMT,KBMT,BEAUMONT MUN
1020,\N,LFHR,BEAUMONT
1021,DRI,KDRI,BEAUREGARD PARISH
1022,\N,CJK3,BEAUVAL
1023,\N,EBBE,BEAUVECHAIN AB
1024,BFP,KBVI,BEAVER CO
1025,YXQ,CYXQ,BEAVER CREEK
1026,\N,KSJX,BEAVER I
1031,\N,CBA8,BEAVERLEY
1032,\N,CEU2,BEAVERLODGE
1033,\N,SDBB,BEBEDOURO
1034,\N,EGSM,BECCLES
1036,\N,HLBD,BEDA M3
1037,\N,KHMZ,BEDFORD CO
1039,BEU,YBIE,BEDOURIE
1040,BEC,KBEC,BEECH FACTORY
1041,\N,CJH7,BEECHY
1043,\N,UWKE,BEGISHEVO
1044,\N,VEBA,BEHALA
1045,BEI,HABE,BEICA
1047,BHN,OYBN,BEIHAN
1048,PEK,ZBAA,BEIJING CAPITAL
1049,\N,EDNC,BEILNGRIES
1050,BEW,FQBR,BEIRA
1051,BEY,OLBA,BEIRUT INTL
1052,\N,CFV2,BEISEKER
1053,\N,LPBJ,BEJA AB
1054,OVA,FMSL,BEKILY
1055,\N,SSBV,BELA VISTA
1056,\N,SNFR,BELEM DE SAO FRANCISCO
1057,\N,HCMN,BELET UEN
1058,BHD,EGAC,BELFAST CITY
1059,\N,KBST,BELFAST MUN
1060,IXG,VABM,BELGAUM
1061,EGO,UUOB,BELGOROD
1062,BEG,LYBE,BELGRADE
1063,\N,CCV4,BELL ISLAND
1065,\N,CAF2,BELLA BELLA (CAMPBELL I)
1066,ZEL,CYJQ,BELLA BELLA (DENNY I)
1067,QBC,CYBD,BELLA COOLA
1070,\N,KEFC,BELLE FOURCHE MUN
1072,\N,LFEA,BELLE ILE
1073,\N,KTZT,BELLE PLAINE MUN
1074,\N,LFFH,BELLEAU
1078,LIG,LFBL,BELLEGARDE
1079,\N,KRPB,BELLEVILLE MUN
1080,\N,LFQF,BELLEVUE
1081,BLI,KBLI,BELLINGHAM INTL
1082,\N,AGGB,BELLONA
1083,BLX,LIDB,BELLUNO
1085,\N,LFIF,BELMONT
1086,BVM,SNBL,BELMONTE
1087,BLY,EIBT,BELMULLET
1088,\N,SNBJ,BELO JARDIM
1090,BRN,LSZB,BELP
1091,\N,SNEL,BELTERRA
1093,\N,PABG,BELUGA
1095,BBP,EGHJ,BEMBRIDGE
1096,BJI,KBJI,BEMIDJI-BELTRAMI CO
1097,TLV,LLBG,BEN GURION
1098,BLN,YBLA,BENALLA
1099,BEB,EGPL,BENBECULA
1103,\N,YBDG,BENDIGO
1104,\N,SNBT,BENEDITO LEITE
1105,\N,LKBE,BENESOV
1108,\N,GMMD,BENI MELLAL
1109,BNC,FZNP,BENI
1110,\N,FZVO,BENI-DIBELE
1111,\N,LFQL,BENIFONTAINE
1112,BNI,DNBE,BENIN
1113,BEN,HLLB,BENINA
1114,NVA,SKNV,BENITO SALAS
1115,TUC,SANT,BENJAMIN MATIENZO
1116,\N,TJCP,BENJAMIN RIVERA NORIEGA
1117,GFL,KGFL,BENNETT MEML
1120,\N,FZBE,BENO
1121,\N,FABB,BENONI
1122,BEX,EGUB,BENSON AB
1124,BBB,KBBB,BENSON MUN
1125,\N,ETHE,BENTLAGE ARMY
1130,\N,KVBT,BENTONVILLE MUN/ THADEN
1131,\N,FZEO,BEONGO
1132,BBO,HCMI,BERBERA
1133,BBT,FEFT,BERBERATI
1134,\N,EDNI,BERCHING
1135,\N,LFAM,BERCK SUR MER
1136,YBV,CYBV,BERENS RIVER
1137,OTC,FTTL,BERIM
1139,BVG,ENBV,BERLEVAG
1140,BML,KBML,BERLIN MUN
1141,BJO,SLBJ,BERMEJO
1142,UDD,KUDD,BERMUDA DUNES
1143,BDA,TXKF,BERMUDA INTL
1148,BTA,FKKO,BERTOUA
1149,UIZ,KUIZ,BERZ-MACOMB
1150,BPY,FMNQ,BESALAMPY
1151,OGZ,URMO,BESLAN
1152,PES,ULPB,BESOVETS
1153,\N,KEKY,BESSEMER
1154,\N,FKAO,BETARE-OYA
1156,\N,CJM7,BETHANY
1158,BET,PABE,BETHEL
1159,\N,FABM,BETHLEHEM
1160,BTB,FCOT,BETOU
1161,BTT,PABT,BETTLES
1163,\N,EDKI,BETZDORF-KIRCHEN
1165,\N,LFFM,BEUVRON
1166,\N,EBLE,BEVERLO
1167,BVY,KBVY,BEVERLY MUN
1168,\N,LSGB,BEX
1169,BWA,VNBW,BHAIRAHAWA
1170,BHR,VNBP,BHARATPUR
1171,BHU,VABV,BHAVNAGAR
1172,BHP,VNBJ,BHOJPUR
1173,BHO,VABP,BHOPAL
1174,BBI,VEBS,BHUBANESHWAR
1175,BHJ,VABJ,BHUJ
1176,\N,EPBP,BIALA PODLASKA
1178,PIS,LFBI,BIARD
1179,\N,FZWB,BIBANGA
1181,\N,EDMB,BIBERACH AN DER RISS
1182,\N,DNBI,BIDA
1185,SVP,FNKU,BIE
1186,\N,LSZP,BIEL-KAPPELEN
1187,\N,EDOI,BIENENFARM
1193,BPI,KBPI,BIG PINEY-MARBLETON
1194,\N,CJQ9,BIG SAND LAKE
1201,YTL,CYTL,BIG TROUT LAKE
1202,\N,KFOZ,BIGFORK MUN
1203,\N,CJF8,BIGGAR
1204,BQH,EGKB,BIGGIN HILL
1205,BIF,KBIF,BIGGS AAF
1206,PAB,VABI,BILASPUR
1207,BIO,LEBB,BILBAO
1208,BIU,BIBD,BILDUDALUR
1209,\N,FQBI,BILENE
1211,TOP,KTOP,BILLARD MUN
1212,BIL,KBIL,BILLINGS LOGAN INTL
1213,BLL,EKBI,BILLUND
1214,YOS,CYOS,BILLY BISHOP REG'L
1215,\N,FTTE,BILTINE
1216,BAK,UBBB,BINA
1217,\N,ZMBD,BINDER
1218,\N,FZBQ,BINDJA
1219,\N,FZGE,BINGA
1220,BGM,KBGM,BINGHAMTON REGL/ LINK
1221,TSN,ZBTJ,BINHAI
1222,\N,EDSI,BINNINGEN
1223,BTU,WBGB,BINTULU
1225,\N,GQPT,BIR MOGHREIN
1226,IRO,FEFI,BIRAO
1227,BIR,VNVT,BIRATNAGAR
1229,\N,CJD3,BIRCH HILLS
1230,\N,CFM2,BIRCH MOUNTAIN
1231,\N,YBIR,BIRCHIP
1232,\N,PABV,BIRCHWOOD
1233,BDI,FSSB,BIRD ISLAND
1235,BVI,YBDV,BIRDSVILLE
1236,TPS,LICT,BIRGI MIL
1237,XBJ,OIMB,BIRJAND
1238,\N,EGCO,BIRKDALE SANDS
1239,BHM,KBHM,BIRMINGHAM INTL
1240,BHX,EGBB,BIRMINGHAM
1241,\N,EIBR,BIRR
1242,\N,LSZF,BIRRFELD
1243,IXR,VERC,BIRSA MUNDA
1244,DUG,KDUG,BISBEE DOUGLAS INTL
1246,BHH,OEBH,BISHA
1247,\N,OINJ,BISHE KOLA AB
1248,BIY,FABE,BISHO
1249,FNT,KFNT,BISHOP INTL
1252,BIH,KBIH,BISHOP
1253,BPH,RPMF,BISLIG
1255,BIS,KBIS,BISMARCK MUN
1257,BMM,FOOB,BITAM
1258,\N,SWJP,BITTENCOURT
1259,\N,CFC2,BITUMOUNT
1260,\N,ESKX,BJORKVIK AB
1261,SPF,KSPF,BLACK HILLS-ICE
1265,\N,KBCK,BLACK RIVER FALLS AREA
1266,\N,KZUN,BLACK ROCK
1267,YBI,CCE4,BLACK TICKLE
1268,BKQ,YBCK,BLACKALL
1269,BBS,EGLK,BLACKBUSHE
1271,BLK,EGNH,BLACKPOOL
1272,BLT,YBTR,BLACKWATER
1276,TLS,LFBO,BLAGNAC
1284,BDG,KBDG,BLANDING MUN
1285,LBC,EDHL,BLANKENSEE
1286,\N,EDMC,BLAUBEUREN
1287,BID,KBID,BLOCK ISLAND STATE
1288,BFN,FABL,BLOEMFONTEIN
1289,\N,EDVF,BLOMBERG-BORKHAUSEN
1290,BLO,BIBL,BLONDUOS
1291,YDV,CZTA,BLOODVEIN RIVER
1296,CNK,KCNK,BLOSSER MUN
1298,BLU,KBLU,BLUE CANYON-NYACK
1299,\N,KSBU,BLUE EARTH MUN
1300,LEX,KLEX,BLUE GRASS
1303,\N,KMTV,BLUE RIDGE
1304,\N,CYCP,BLUE RIVER
1307,BEF,MNBL,BLUEFIELDS
1310,\N,EDSL,BLUMBERG
1311,BNU,SSBL,BLUMENAU
1312,BLH,KBLH,BLYTHE
1313,HKA,KHKA,BLYTHEVILLE MUN
1314,KBS,GFBO,BO
1315,BVB,SBBV,BOA VISTA INTL
1317,BOY,DFOO,BOBO-DIOULASSO
1320,BCT,KBCT,BOCA RATON
1321,\N,SNBK,BOCAIUVA
1322,\N,DIBC,BOCANDA
1324,BOC,MPBO,BOCAS DEL TORO INTL
1326,\N,LICP,BOCCADIFALCO MIL
1330,\N,EGLA,BODMIN
1331,BOO,ENBO,BODO
1332,BJV,LTFE,BODRUM
1333,BFI,KBFI,BOEING FIELD/ KING CO INTL
1334,BNB,FZGN,BOENDE
1336,\N,DFEB,BOGANDE
1340,\N,KNJM,BOGUE MCALF
1341,BGH,GQNE,BOGUE
1342,\N,EDOE,BOHLEN
1343,\N,LKBO,BOHUNOVICE
1344,\N,YBOI,BOIGU
1345,ASH,KASH,BOIRE
1347,BOI,KBOI,BOISE AIR TERMINAL/ GOWEN
1349,BJB,OIMN,BOJNORD
1350,\N,FZFG,BOKADA
1351,\N,ESFA,BOKEBERG
1352,\N,FZDR,BOKELA
1353,BKR,FTTK,BOKORO
1355,\N,FZGF,BOKUNGU
1356,ADD,HAAB,BOLE INTL
1358,\N,FZGC,BOLILA
1359,\N,KTVY,BOLINDER-TOOELE VALLEY
1361,\N,SAZI,BOLIVAR
1362,KAV,SVKA,BOLIVAR
1364,\N,FZBP,BOLONGONKELE
1365,PEE,USPP,BOLSHOYE SAVINO
1366,\N,KTZR,BOLTON
1367,BZO,LIPB,BOLZANO
1368,LAZ,SBLP,BOM JESUS DA LAPA
1369,\N,SSBJ,BOM JESUS
1370,BOA,FZAJ,BOMA
1371,SYI,KSYI,BOMAR-SHELBYVILLE MUN
1373,\N,ENBM,BOMOEN AB
1374,YVB,CYVB,BONAVENTURE
1375,SUW,KSUW,BONG
1376,\N,FZBB,BONGIMBA
1377,OGR,FTTB,BONGOR
1379,\N,FZBF,BONKITA
1381,YBY,CYBF,BONNYVILLE
1382,TRW,NGTA,BONRIKI INTL
1383,BTE,GFBN,BONTHE
1384,\N,EGTB,BOOKER
1386,HRO,KHRO,BOONE CO
1387,BNW,KBNW,BOONE MUN
1393,BGB,FOGB,BOOUE
1394,\N,EDNQ,BOPFINGEN
1395,\N,SNBO,BOQUIRA
1396,\N,HSBR,BOR
1397,WWK,AYWK,BORAM
1398,RBB,SWBR,BORBA
1400,\N,EDWA,BORDELUM
1401,BMW,DATM,BORDJ MOKHTAR
1403,HBE,HEBA,BORG EL ARAB INTL
1405,\N,ESMB,BORGLANDA
1406,BLQ,LIPE,BORGO PANIGALE
1407,\N,DTTI,BORJ EL AMRI
1408,\N,EDLB,BORKENBERGE
1409,\N,EDLY,BORKEN-HOXFELD
1410,BMK,EDWR,BORKUM
1411,BLE,ESSD,BORLANGE AB
1414,BOX,YBRL,BORROLOOLA
1416,KBP,UKBB,BORYSPIL'
1417,BSA,HCMF,BOSASO
1419,\N,KOVS,BOSCOBEL
1420,\N,MKBS,BOSCOBEL
1421,\N,LIPN,BOSCOMANTICO
1422,\N,EGDM,BOSCOMBE DOWN
1423,\N,FZBK,BOSHWE
1424,\N,FZGB,BOSONDJO
1425,BSN,FEFS,BOSSANGOA
1426,BST,OABT,BOST
1427,\N,CCJ3,BOSTON BROOK
1428,\N,FZGT,BOTEKA
1429,\N,FABO,BOTHAVILLE
1430,\N,EDGT,BOTTENHORN
1433,QCJ,SDBK,BOTUCATU
1434,BUJ,DAAD,BOU SAADA
1435,BYK,DIBK,BOUAKE
1436,BOP,FEFO,BOUAR
1438,\N,GABG,BOUGOUNI
1440,\N,KBDJ,BOULDER JUNCTION
1443,BQL,YBOU,BOULIA
1444,YDT,CZBB,BOUNDARY BAY
1447,BXI,DIBI,BOUNDIALI
1448,BOE,FCOB,BOUNDJI
1449,\N,GABR,BOUREM
1450,BOU,LFLD,BOURGES
1451,\N,LFIT,BOURG-ST BERNARD
1452,BRK,YBKE,BOURKE
1454,\N,EGSN,BOURN
1455,BOH,EGHH,BOURNEMOUTH
1456,\N,LFQP,BOURSCHEID ARMY
1457,OUT,FTTS,BOUSSO
1458,EBU,LFMH,BOUTHEON
1459,OTL,GQNB,BOUTILIMIT
1460,\N,CEF3,BOW ISLAND
1463,ZBO,YBWN,BOWEN
1464,HQM,KHQM,BOWERMAN
1465,ELN,KELN,BOWERS
1469,BWG,KBWG,BOWLING GREEN-WARREN CO REGL
1470,BWM,KBPP,BOWMAN MUN
1473,LOU,KLOU,BOWMAN
1477,\N,CFM7,BOYLE
1479,\N,KBFA,BOYNE MTN
1480,BOZ,FEGZ,BOZOUM
1481,\N,LDSB,BRAC ISLAND
1482,POC,KPOC,BRACKETT
1485,BFD,KBFD,BRADFORD REGL
1486,BDL,KBDL,BRADLEY INTL
1488,MBY,KMBY,BRADLEY
1489,BSF,PHSF,BRADSHAW AAF
1490,\N,CEK2,BRAEBURN
1492,BGZ,LPBR,BRAGA
1494,BGC,LPBG,BRAGANCA
1495,BRD,KBRD,BRAINERD-CROW WING CO REGL
1496,\N,CNC3,BRAMPTON
1497,\N,KOEB,BRANCH CO MEML
1498,AUF,LFLA,BRANCHES
1500,\N,EDQC,BRANDENSTEINSEBENE
1501,YBR,CYBR,BRANDON MUNI
1504,\N,ESGN,BRANNEBRONA
1505,\N,CYFD,BRANTFORD
1507,\N,SWBS,BRASILEIA
1508,\N,EBBT,BRASSCHAAT ARMY
1509,BTK,UIBB,BRATSK
1510,\N,ESSM,BRATTFORSHEDEN
1511,BWE,EDVE,BRAUNSCHWEIG
1512,\N,ESCK,BRAVALLA AB
1513,BWC,KBWC,BRAWLEY MUN
1515,\N,LFAQ,BRAY
1517,LJN,KLBX,BRAZORIA CO
1519,\N,LKBA,BRECLAV
1521,\N,EDGB,BREITSCHEID
1522,\N,SNRJ,BREJO
1523,BRE,EDDW,BREMEN
1524,BRV,EDWB,BREMERHAVEN
1525,PWT,KPWT,BREMERTON NATL
1526,\N,EDTG,BREMGARTEN
1529,\N,KFNB,BRENNER
1530,MEN,LFNB,BRENOUX
1532,\N,LIMB,BRESSO
1534,BQT,UMBB,BREST
1535,\N,LFPY,BRETIGNY-SUR-ORGE
1536,BVS,SNVS,BREVES
1538,BWQ,YBRW,BREWARRINA
1540,HDE,KHDE,BREWSTER
1542,BIV,FEFR,BRIA
1543,ORE,LFOJ,BRICY AB
1546,\N,KVBW,BRIDGEWATER
1547,ANG,LFBU,BRIE-CHAMPNIERS
1548,\N,SACZ,BRIG D HECTOR EDUARDO RUIZ
1549,MDQ,SAZM,BRIG GEN D BARTOLOME DE LA CO*
1550,BMC,KBMC,BRIGHAM CITY
1552,\N,EDKO,BRILON/ HOCHSAUERLAND
1553,\N,LFKL,BRINDAS
1554,FDE,ENBL,BRINGELAND
1555,BNE,YBBN,BRISBANE INTL
1556,BRS,EGGD,BRISTOL
1557,\N,FABS,BRITS
1558,TTO,KBTN,BRITTON MUN
1559,BZZ,EGVN,BRIZE NORTON AB
1561,BDX,KBDX,BROADUS
1562,YBT,CYBT,BROCHET
1563,XBR,CNL3,BROCKVILLE-THOUSAND ISL REG
1564,\N,CCX3,BROCKWAY
1566,BBW,KBBW,BROKEN BOW MUN
1568,BHQ,YBHI,BROKEN HILL
1570,BMA,ESSB,BROMMA
1571,ZBM,CZBM,BROMONT
1572,LYN,LFLY,BRON
1574,\N,EDBQ,BRONKOW
1575,BNN,ENBN,BRONNOY
1576,YBM,CAB5,BRONSON CREEK
1577,\N,YBWG,BRONZEWING
1579,\N,LL22,BROOKERIDGE
1580,WSH,KHWV,BROOKHAVEN
1582,BKX,KBKX,BROOKINGS MUN
1583,BOK,KBOK,BROOKINGS STATE
1587,\N,CYBP,BROOKS
1588,\N,KRMY,BROOKS
1590,BME,YBRM,BROOME INTL
1593,\N,SNKO,BROTAS DE MACAUBAS
1594,\N,EGNB,BROUGH
1595,\N,LKBR,BROUMOV
1596,\N,KGEO,BROWN CO
1597,SDM,KSDM,BROWN MUN
1598,BRO,KBRO,BROWNSVILLE/ SOUTH PADRE I INT
1600,BWD,KBWD,BROWNWOOD REGL
1603,\N,EDTC,BRUCHSAL
1605,BWN,WBSB,BRUNEI INTL
1606,\N,KSUT,BRUNSWICK CO
1607,BQK,KBQK,BRUNSWICK GOLDEN ISLES
1608,NHZ,KNHZ,BRUNSWICK NAS
1610,BRU,EBBR,BRUSSELS NATIONAL
1611,CRL,EBCI,BRUSSELS SOUTH
1612,\N,KSTF,BRYAN
1613,BZK,UUBP,BRYANSK
1615,BCE,KBCE,BRYCE CANYON
1616,\N,HLFL,BU ATTIFEL A100
1617,GES,RPMB,BUAYAN
1618,\N,LKBU,BUBOVICE
1620,CCR,KCCR,BUCHANAN
1621,\N,ETSB,BUCHEL AB
1622,KWA,PKWA,BUCHOLZ AAF
1623,UCN,GLBU,BUCKANAN
1624,\N,ETHB,BUCKEBURG ARMY
1625,BXK,KBXK,BUCKEYE MUN
1626,BKC,PABL,BUCKLAND
1627,BFK,KBKF,BUCKLEY AFB
1630,\N,EHBD,BUDEL
1631,\N,WIIA,BUDIARTO
1632,BUN,SKBU,BUENAVENTURA
1634,BAI,MRBA,BUENOS AIRES DE OSA
1637,\N,KBFK,BUFFALO MUN
1638,YVT,CYVT,BUFFALO NARROWS
1639,BUF,KBUF,BUFFALO NIAGARA INTL
1640,BFO,FVCZ,BUFFALO RANGE
1641,UAS,HKSB,BUFFALO SPRING
1645,\N,OMAB,BUHASA
1647,\N,LFGT,BUHL
1648,\N,EDGI,BUHLHOF
1649,BJM,HBBA,BUJUMBURA INTL
1650,BUA,AYBK,BUKA
1651,\N,FZRE,BUKENA
1652,BHK,UTSB,BUKHARA
1653,BKZ,HTBU,BUKOBA
1654,\N,ZMBR,BULAGTAI RESORT
1655,\N,ZMBS,BULGAN SUM
1656,UGA,ZMBN,BULGAN
1660,BMB,FZFU,BUMBA
1661,BUY,YBUN,BUNBURY
1663,BDB,YBUD,BUNDABERG
1664,\N,HKBU,BUNGOMA
1665,BUX,FZKA,BUNIA
1667,\N,LFFB,BUNO BONNEVAUX
1668,BMV,VVBM,BUONMATHUOT
1669,\N,HKBR,BURA EAST
1670,BUO,HCMV,BURAO
1671,BUR,KBUR,BURBANK-GLENDALE-PASADENA
1672,\N,EDQE,BURG FEUERSTEIN
1673,\N,EDBG,BURG
1674,BOJ,LBBG,BURGAS
1675,\N,FABD,BURGERSDORP
1676,BFV,VTUO,BURI RAM
1677,\N,SWBA,BURITI ALEGRE
1678,\N,SNTQ,BURITIRAMA
1679,\N,KBXG,BURKE CO
1680,BKL,KBKL,BURKE LAKEFRONT
1681,BUC,YBKT,BURKETOWN
1682,BYI,KBYI,BURLEY MUN
1683,\N,CZBA,BURLINGTON AIRPARK
1684,BTV,KBTV,BURLINGTON INTL
1685,\N,KBUU,BURLINGTON MUN
1686,\N,KBUY,BURLINGTON-ALAMANCE REGL
1687,\N,KBMQ,BURNET MUN-CRADDOCK
1688,\N,KRZN,BURNETT CO
1689,YPZ,CYPZ,BURNS LAKE
1690,BNO,KBNO,BURNS MUN
1692,YDB,CYDB,BURWASH
1693,\N,FZCR,BUSALA
1694,\N,RKPP,BUSAN AERO
1695,\N,LDZB,BUSEVEC
1696,BUZ,OIBB,BUSHEHR
1697,\N,HKBA,BUSIA
1698,\N,YBLN,BUSSELTON
1699,HEI,EDXB,BUSUM
1700,BTQ,HRYI,BUTARE
1701,BBG,NGTU,BUTARITARI
1702,BZU,FZKJ,BUTA-ZEGA
1703,HAO,KHAO,BUTLER CO REGL
1704,BTP,KBTP,BUTLER CO/ SCHOLTER
1706,\N,PA41,BUTLER MEML HOSPITAL
1707,BUM,KBUM,BUTLER MEML
1713,BWH,WMKB,BUTTERWORTH
1714,FCS,KFCS,BUTTS AAF
1715,\N,LSZU,BUTTWIL
1716,BXU,RPME,BUTUAN
1717,ULN,ZMUB,BUYANT-UKHAA
1720,\N,ESFY,BYHOLMA AB
1722,VSA,MMVA,C P A CARLOS ROVIROSA INTL
1723,\N,SPBC,CABALLOCOCHA
1724,NGW,KNGW,CABANISS NOLF
1726,CAB,FNCA,CABINDA
1727,\N,CCA3,CABLE HEAD AIRPARK
1729,CCB,KCCB,CABLE
1730,\N,SBCB,CABO FRIO
1731,WPA,SCAS,CABO JUAN ROMAN
1732,CBJ,MDCR,CABO ROJO
1734,\N,KTVB,CABOOL MEML
1735,\N,CJJ5,CABRI
1736,\N,SSCC,CACADOR
1737,\N,SSWS,CACAPAVA DO SUL
1738,\N,SSCQ,CACEQUI
1739,CCX,SWKC,CACERES
1740,\N,CAZ5,CACHE CREEK
1741,\N,SBCC,CACHIMBO
1742,QDB,SSKS,CACHOEIRA DO SUL
1743,QXD,SNKI,CACHOEIRO DO ITAPEMIRIM
1745,\N,SWKK,CACOAL
1747,COO,DBBB,CADJEHOUN
1748,\N,CEJ5,CADOTTE
1749,\N,EGCK,CAERNARFON
1750,\N,SNIE,CAETITE
1751,CGY,RPML,CAGAYAN DE ORO
1753,\N,SVCD,CAICARA DE ORINOCO
1754,\N,SNKK,CAICO
1756,OZR,KOZR,CAIRNS AAF
1757,CNS,YBCS,CAIRNS INTL
1758,CAI,HECA,CAIRO INTL
1759,CIR,KCIR,CAIRO REGL
1760,\N,HECW,CAIRO WEST AB
1762,\N,LDVC,CAKOVEC
1763,BCH,WPEC,CAKUNG
1764,CBQ,DNCA,CALABAR
1765,CLZ,SVCL,CALABOZO
1766,CQF,LFAC,CALAIS-DUNKERQUE
1767,\N,LECH,CALAMOCHA
1768,\N,KCPU,CALAVERAS CO-RASMUSSEN
1769,CYP,RPVC,CALBAYOG
1770,\N,SNCC,CALCOENE
1771,CLV,SWKN,CALDAS NOVAS
1772,KSF,EDVK,CALDEN
1773,\N,SCCL,CALDERA
1774,\N,KEUL,CALDWELL INDUSTRIAL
1778,CXL,KCXL,CALEXICO INTL
1779,YYC,CYYC,CALGARY INTL
1784,TAL,PATA,CALHOUN MEML
1789,PIM,KPIM,CALLAWAY GARDENS-HARRIS CO
1790,\N,CFK4,CALLING LAKE
1791,HZB,LFQT,CALONNE
1792,\N,FACV,CALVINIA
1794,\N,SPAM,CAMANA
1796,\N,KCMA,CAMARILLO
1798,\N,VVCM,CAMAU
1799,YCB,CYCB,CAMBRIDGE BAY
1800,\N,KCBG,CAMBRIDGE MUN
1801,\N,KCDI,CAMBRIDGE MUN
1802,\N,KCSB,CAMBRIDGE MUN
1803,CBG,EGSC,CAMBRIDGE
1804,\N,YCBG,CAMBRIDGE
1805,CGE,KCGE,CAMBRIDGE-DORCHESTER
1808,CDU,YSCN,CAMDEN
1810,\N,LIMN,CAMERI MIL
1811,\N,KEZZ,CAMERON MEML
1815,CGM,RPMH,CAMIGUIN
1816,\N,KCXU,CAMILLA-MITCHELL CO
1818,CUC,SKCC,CAMILO DAZA INTL
1819,\N,SETM,CAMILO PONCE
1820,CAM,SLCA,CAMIRI
1821,\N,VVCL,CAMLY
1822,\N,SNWC,CAMOCIM
1827,\N,KNFG,CAMP PENDLETON MCAS
1828,\N,CFF7,CAMP WAINWRIGHT
1829,\N,SPSI,CAMPAMENTO SIGUAS MAJES
1830,HOP,KHOP,CAMPBELL AAF
1831,\N,KJAU,CAMPBELL CO
1834,YBL,CYBL,CAMPBELL RIVER
1838,\N,KMBO,CAMPBELL
1839,CRS,KCRS,CAMPBELL-CORSICANA MUN
1840,CAL,EGEC,CAMPBELTOWN
1841,\N,SNCV,CAMPINA VERDE
1842,\N,SSRK,CAMPO ALEGRE DE LOURDES
1843,\N,SBAF,CAMPO DELIO JARDIM DE MATTOS
1844,AJA,LFKJ,CAMPO DELL' ORO
1845,\N,SNCE,CAMPO DO MEIO
1846,CXJ,SBCX,CAMPO DOS BUGRES
1847,\N,SBYS,CAMPO FONTENELLE
1848,CGR,SBCG,CAMPO GRANDE INTL
1849,\N,SSKM,CAMPO MOURAO
1850,\N,SSKN,CAMPO NOVO
1851,UDN,LIPD,CAMPOFORMIDO MIL
1852,\N,SWCB,CAMPOS BELOS
1853,\N,SNCS,CAMPOS SALES
1854,\N,CEQ3,CAMROSE
1855,\N,CJP6,CAMSELL PORTAGE
