booking_id,flight_id,seat,passenger_id,price
44950,298859,40H,25004,270.81
44960,298859,37E,17838,476.6
44970,298859,34E,22932,245.76
44980,298859,30H,14784,350.51
44990,298859,26F,19746,40.32
45000,298859,23H,11004,301.34
45010,298859,20A,17441,60.35
45020,298859,16A,5567,489.36
45030,298859,13D,29974,27.75
45040,298859,10D,22231,189.02
45050,298859,6A,24138,258.65
45060,298859,2E,25151,215.97
45070,315102,62E,24319,305.43
45080,315102,59B,32748,70.44
45090,315102,56A,23424,188.75
45100,315102,54D,24423,245.12
45110,315102,51D,10440,454.02
45120,315102,49F,25057,245.81
45130,315102,46E,6389,83.0
45140,315102,43G,32065,465.06
45150,315102,41D,13516,118.02
45160,315102,37H,34188,463.16
45170,315102,33C,13158,336.34
45180,315102,29H,24502,280.42
45190,315102,25C,17392,337.59
45200,315102,23H,23716,459.87
45210,315102,18F,6855,452.08
45220,315102,14G,34746,459.23
45230,315102,12G,9953,62.58
45240,315102,8H,23900,176.36
45250,315102,6D,11062,277.21
45260,315102,4E,3275,384.1
45270,315102,1E,13331,425.05
45280,315107,61C,78,254.7
45290,315107,57F,6575,178.74
45300,315107,53A,24064,38.41
45310,315107,50D,14890,388.24
45320,315107,48F,978,348.88
45330,315107,45D,17249,314.43
45340,315107,42D,12630,58.66
45350,315107,39C,18469,399.22
45360,315107,37F,14801,491.71
45370,315107,33H,30900,212.98
45380,315107,30G,2376,405.89
45390,315107,26E,33637,385.08
45400,315107,22F,5602,416.76
45410,315107,19H,10050,207.08
45420,315107,15H,24725,68.66
45430,315107,12E,1447,176.98
45440,315107,9F,28219,461.44
45450,315107,6C,4517,440.67
45460,315107,3C,14986,451.37
45470,323399,64B,25179,162.35
45480,323399,61H,9339,90.5
45490,323399,58D,10628,121.41
45500,323399,55E,15024,246.33
45510,323399,51B,22036,352.3
45520,323399,48C,32775,245.15
45530,323399,45H,22648,204.81
45540,323399,43D,7959,69.34
45550,323399,39B,35778,243.76
45560,323399,37C,3330,277.11
45570,323399,34A,17982,360.34
45580,323399,29F,12661,80.86
45590,323399,25H,25150,466.71
45600,323399,22E,4160,386.45
45610,323399,18D,26519,158.97
45620,323399,14B,27469,113.73
45630,323399,12H,10273,103.26
45640,323399,9D,21517,319.36
45650,323399,4A,2133,370.89
45660,347880,64D,22149,190.35
45670,347880,60A,28967,278.21
45680,347880,56D,19730,38.44
45690,347880,52A,29146,479.26
45700,347880,49D,33221,124.67
45710,347880,45D,35915,168.96
45720,347880,42B,33691,288.09
45730,347880,39G,27439,226.64
45740,347880,37D,31235,258.85
45750,347880,32G,24529,238.3
45760,347880,29G,8773,194.28
45770,347880,27G,1432,172.84
45780,347880,23H,2582,56.9
45790,347880,19G,30039,218.74
45800,347880,15C,29470,323.61
45810,347880,13D,17551,90.06
45820,347880,11G,9347,42.13
45830,347880,8A,15220,94.73
45840,347880,4E,32336,461.57
45850,347880,1H,23050,150.49
45860,347885,62E,18510,422.88
45870,347885,60F,33024,205.82
45880,347885,56A,4284,223.26
45890,347885,53D,11928,82.81
45900,347885,50D,20891,18.15
45910,347885,46B,5491,202.16
45920,347885,43G,26984,59.95
45930,347885,39A,18477,321.52
45940,347885,36E,6247,408.13
45950,347885,33E,12870,258.48
45960,347885,29A,35093,305.51
45970,347885,25G,26012,186.04
45980,347885,21C,24301,403.27
45990,347885,17F,9633,481.3
46000,347885,15H,14266,201.99
46010,347885,13D,10648,347.09
46020,347885,10F,20423,5.7
46030,347885,7G,34495,58.75
46040,347885,4F,17263,380.04
46050,347885,1D,3554,144.59
46060,364252,61E,18301,166.49
46070,364252,58G,28766,110.26
46080,364252,54G,5612,179.57
46090,364252,51E,31732,204.49
46100,364252,48E,18453,446.14
46110,364252,45H,28970,11.8
46120,364252,42B,17660,44.84
46130,364252,38F,12676,183.82
46140,364252,34F,6293,472.45
46150,364252,30D,15703,440.46
46160,364252,26E,4775,326.75
46170,364252,22E,25905,83.68
46190,364252,16F,30858,187.73
46200,364252,13D,17314,209.69
46210,364252,9E,8298,175.05
46230,364252,3B,23289,173.43
46240,372423,62F,23458,71.3
46250,372423,59A,4580,185.5
46260,372423,55E,15113,265.07
46270,372423,52F,7228,210.57
46280,372423,47F,16015,433.57
46290,372423,43B,35318,490.58
46300,372423,40B,12466,86.35
46310,372423,37H,17486,474.99
46320,372423,34E,6595,170.82
46330,372423,31F,1086,305.92
46340,372423,29E,33168,10.23
46350,372423,26D,390,204.67
46360,372423,23B,27044,229.26
46370,372423,20A,17789,468.17
46380,372423,16G,32973,440.79
46390,372423,12A,738,194.79
46400,372423,9B,26526,471.07
46410,372423,7G,21926,257.79
46420,372423,4H,30479,67.73
46430,372440,64E,30643,5.92
46440,372440,61F,7970,271.3
46450,372440,58C,34376,123.77
46460,372440,53E,3200,267.1
46470,372440,49H,6807,445.57
46480,372440,46F,10946,4.5
46490,372440,43D,18209,400.35
46500,372440,41C,14143,116.37
46510,372440,38E,3584,26.11
46520,372440,34G,29165,316.3
46530,372440,31D,16591,18.54
46540,372440,28H,22320,228.18
46550,372440,24G,4967,410.3
46560,372440,21D,35591,159.86
46570,372440,18D,11331,247.46
46580,372440,16F,309,450.46
46590,372440,13G,31003,15.45
46600,372440,8H,3530,494.19
46610,372440,5H,20208,409.81
46620,372449,64D,8086,84.23
46630,372449,61D,12112,245.83
46640,372449,57B,27834,493.0
46650,372449,54F,23470,259.93
46660,372449,52F,4489,436.08
46670,372449,49G,10746,326.3
46680,372449,46C,24968,319.23
46690,372449,42H,19842,66.19
46700,372449,39B,2833,347.96
46710,372449,36G,27980,119.79
46720,372449,34A,13086,427.85
46730,372449,30C,10431,240.71
46740,372449,27C,34418,450.73
46750,372449,23B,23468,149.61
46760,372449,18F,18846,129.17
46770,372449,15H,9596,344.22
46780,372449,12E,13577,433.3
46790,372449,7E,2776,468.8
46810,380716,64B,18683,344.69
46820,380716,60E,1570,346.93
46830,380716,58E,26807,219.74
46840,380716,55E,16102,48.53
46850,380716,50G,4737,56.26
46860,380716,47G,10295,395.02
46870,380716,42F,5465,170.65
46880,380716,38E,28803,239.5
46890,380716,35C,27784,349.66
46900,380716,31A,32147,383.15
46910,380716,27D,15820,147.69
46920,380716,24A,18913,383.06
46930,380716,20D,1925,168.61
46940,380716,16C,28625,475.69
46950,380716,13G,15440,250.3
46960,380716,10G,25805,314.29
46970,380716,9D,24229,401.34
46980,380716,6B,33321,430.04
46990,380716,1H,26247,458.07
47000,380732,61E,30668,338.09
47010,380732,58D,14504,13.41
47020,380732,56H,33086,438.97
47030,380732,53D,11337,108.7
47040,380732,50D,19374,429.28
47050,380732,47B,30459,203.92
47060,380732,42F,17395,386.87
47070,380732,39D,13980,473.34
47080,380732,36E,14946,486.08
47090,380732,34B,1462,424.11
47100,380732,30A,194,318.18
47110,380732,28G,30278,437.21
47120,380732,24F,11548,23.83
47130,380732,19A,19849,107.07
47140,380732,15C,22193,112.7
47150,380732,12G,21026,165.77
47160,380732,8F,12563,60.27
47170,380732,4E,25540,67.9
47180,380732,2B,20245,2.88
47190,380739,61H,4344,487.96
47200,380739,57D,18498,293.55
47210,380739,53E,34198,396.92
47220,380739,48G,24539,12.66
47230,380739,43G,17594,408.11
47240,380739,40G,6843,464.78
47250,380739,37G,26858,315.32
47260,380739,34E,25899,408.39
47270,380739,31D,28204,456.57
47280,380739,28C,16958,45.77
47290,380739,25E,1278,470.5
47300,380739,22F,27545,159.31
47310,380739,20A,29020,210.44
47320,380739,17G,4563,338.58
47330,380739,14G,27382,65.97
47340,380739,12A,690,143.28
47360,380739,5E,24097,298.69
47380,388849,61E,34754,457.25
47390,388849,58D,9616,239.46
47400,388849,54E,5172,73.01
47410,388849,50H,19353,60.93
47420,388849,47H,3292,189.71
47430,388849,43B,17384,235.92
47440,388849,40D,32429,484.68
47450,388849,38C,7135,11.83
47460,388849,36G,25739,39.39
47470,388849,32A,35308,492.02
47480,388849,29D,8630,216.27
47490,388849,26C,32258,445.25
47500,388849,23C,24244,155.25
47510,388849,20B,32015,384.46
47520,388849,16B,33774,465.21
47530,388849,14A,30394,481.98
47540,388849,9D,29797,273.5
47550,388849,6H,18472,81.02
47560,388849,3H,9332,346.22
47570,397098,63D,7965,123.16
47580,397098,60H,16373,76.73
47590,397098,55C,32583,359.75
47600,397098,51F,24003,497.68
47610,397098,49F,17580,149.09
47620,397098,45G,20532,62.91
47630,397098,42G,13497,115.95
47640,397098,37C,21810,101.01
47650,397098,34F,25927,125.22
47660,397098,31E,24257,410.61
47670,397098,29F,16841,385.84
47680,397098,26D,5234,14.72
47690,397098,22E,34501,40.33
47700,397098,18D,28096,461.45
47710,397098,14E,24053,277.15
47720,397098,11A,8741,200.64
47730,397098,6H,13679,469.57
47740,397098,3B,24694,435.67
47750,405226,64E,24681,249.45
47760,405226,61D,30799,138.76
47770,405226,56A,2860,15.96
47780,405226,54C,20695,215.34
47790,405226,51B,3470,13.58
47800,405226,49C,20456,323.65
47810,405226,46A,16526,486.81
47820,405226,42H,5467,103.86
47830,405226,39A,9792,201.09
47840,405226,36E,10272,274.57
47850,405226,34A,13964,453.87
47860,405226,30D,9704,316.32
47870,405226,26F,35806,262.15
47880,405226,24F,12387,495.86
47890,405226,20E,10751,411.14
47900,405226,17C,25347,423.23
47910,405226,14D,23034,227.43
47920,405226,11A,21034,456.94
47930,405226,7A,33272,41.72
47940,405226,5G,34460,494.03
47950,405226,1E,15159,205.97
47960,413517,61H,33321,485.74
47980,413517,53G,1986,310.15
47990,413517,51A,29915,199.26
48000,413517,47H,30,179.9
48010,413517,43B,17874,496.02
48020,413517,39C,17480,41.17
48030,413517,36B,3989,13.95
48040,413517,33H,29677,238.9
48050,413517,30D,19582,65.18
48060,413517,25H,10645,428.4
48070,413517,23G,25542,3.81
48080,413517,21C,1723,205.69
48090,413517,17A,8203,189.41
48100,413517,14C,33650,484.11
48110,413517,10E,7822,134.97
48120,413517,7E,31652,287.13
48130,413517,3D,35372,128.28
48140,413529,62C,12841,493.27
48150,413529,59A,22800,210.92
48160,413529,55B,16141,352.7
48170,413529,52G,21774,211.57
48180,413529,47C,31999,320.33
48190,413529,44B,34651,478.46
48200,413529,41H,33877,68.8
48210,413529,39D,8066,206.73
48220,413529,37F,24913,359.64
48230,413529,34A,14517,163.32
48240,413529,30C,13237,333.56
48250,413529,27B,13965,51.09
48260,413529,23D,21399,105.42
48270,413529,20C,35993,14.31
48280,413529,17E,27094,33.79
48290,413529,14C,17464,193.51
48300,413529,10F,18177,131.42
48320,413529,3H,13037,294.48
48330,421601,63C,15696,118.39
48340,421601,59D,26568,45.28
48350,421601,55A,22063,98.96
48370,421601,44H,14261,437.56
48380,421601,41E,18884,200.99
48390,421601,38A,27992,38.32
48400,421601,33G,19093,290.72
48410,421601,30D,13928,408.44
48420,421601,27E,27779,489.02
48430,421601,23H,16158,192.1
48440,421601,21H,16278,219.13
48450,421601,18D,11446,171.92
48460,421601,15B,11255,464.92
48470,421601,11H,6424,461.81
48480,421601,7D,34848,87.0
48490,421601,4A,17873,385.77
48500,421612,63C,27332,30.59
48510,421612,60B,31025,116.58
48520,421612,57G,18984,232.19
48530,421612,54G,4875,241.45
48540,421612,50E,20956,472.56
48550,421612,47G,19887,53.31
48560,421612,44F,15254,99.42
48570,421612,41F,8129,421.89
48580,421612,38E,31392,293.78
48590,421612,36G,6938,161.29
48600,421612,32A,22583,433.61
48610,421612,28H,13349,445.17
48620,421612,24G,2062,350.02
48630,421612,21D,16086,158.97
48640,421612,16E,20148,2.8
48650,421612,12H,3189,395.79
48660,421612,9F,12622,445.95
48670,421612,2A,35277,146.69
48680,429777,63A,21748,207.99
48690,429777,59G,2956,117.3
48700,429777,57C,7349,223.83
48710,429777,54F,12443,107.36
48720,429777,51F,28240,423.22
48730,429777,47C,26559,498.14
48740,429777,45H,10637,451.84
48750,429777,42D,31882,322.81
48760,429777,39A,27316,159.78
48770,429777,32B,7158,160.5
48780,429777,28C,33512,304.42
48790,429777,25G,4824,494.86
48800,429777,23A,18239,325.91
48810,429777,19E,6626,493.24
48820,429777,16G,26389,469.12
48830,429777,13H,12706,465.89
48840,429777,11A,17391,422.52
48850,429777,7D,25717,321.98
48860,429777,3D,28894,231.85
48870,429782,63E,18733,39.63
48880,429782,61D,4840,60.65
48890,429782,58D,3000,157.89
48900,429782,55B,3893,307.99
48910,429782,50E,16924,105.98
48920,429782,47A,32565,499.9
48930,429782,42E,4945,121.83
48940,429782,37H,9609,313.91
48950,429782,33G,24602,225.26
48960,429782,30E,32123,215.19
48970,429782,27H,23062,122.28
48980,429782,22G,9478,322.87
48990,429782,20G,32753,216.48
49000,429782,17H,22208,245.0
49010,429782,13G,713,72.05
49020,429782,9G,12259,111.77
49030,429782,6C,34900,482.71
49040,429782,2B,15898,89.58
49050,438074,62D,27463,285.43
49060,438074,58C,26301,153.68
49070,438074,53H,14904,269.8
49080,438074,50C,32126,360.87
49090,438074,46G,27537,302.1
49100,438074,43A,7025,154.98
49110,438074,39B,8256,4.35
49120,438074,37D,25898,380.36
49130,438074,33G,10814,456.61
49140,438074,30B,29085,445.89
49150,438074,26A,15237,96.92
49160,438074,22D,200,435.83
49170,438074,19B,16784,283.94
49180,438074,15B,1841,388.21
49190,438074,12H,33560,406.21
49200,438074,7H,3153,223.99
49210,438074,4F,29827,493.98
49220,438081,63E,35105,497.78
49230,438081,58C,27597,497.42
49240,438081,54F,18867,245.71
49250,438081,51A,2585,351.98
49260,438081,48A,35047,373.5
49270,438081,44D,13546,77.36
49280,438081,41G,14752,87.66
49290,438081,38E,24664,294.49
49300,438081,34G,612,50.03
49310,438081,31C,17543,407.67
49320,438081,28G,35605,430.03
49330,438081,24C,7621,239.31
49340,438081,20B,16567,220.16
49350,438081,16H,34361,42.53
49360,438081,13F,24627,45.48
49370,438081,11H,16006,295.22
49380,438081,8H,27917,72.13
49390,438081,5F,17267,329.46
49400,438081,1A,6251,132.42
49410,438083,61E,31817,328.06
49420,438083,56B,34784,383.6
49430,438083,51B,13866,394.7
49440,438083,48F,11191,257.45
49450,438083,44G,12088,299.97
49460,438083,41G,3805,12.3
49470,438083,37A,9466,494.28
49480,438083,34F,24726,431.1
49490,438083,31D,15008,203.36
49500,438083,28G,862,133.45
49510,438083,24C,13458,69.99
49520,438083,20A,33849,393.81
49530,438083,17E,7566,30.77
49540,438083,15A,12675,289.8
49550,438083,11E,35200,164.67
49560,438083,8A,16181,370.81
49570,438083,5D,11976,448.0
49580,438083,1H,29722,204.25
49600,446168,58B,28807,496.05
49610,446168,54E,19648,268.81
49620,446168,51C,22766,462.31
49630,446168,48B,14228,169.06
49640,446168,44E,28202,139.08
49650,446168,40H,32532,304.81
49660,446168,37D,17324,412.21
49670,446168,34D,2884,81.63
49680,446168,31C,25215,327.79
49690,446168,28H,12772,328.13
49700,446168,25C,1036,179.16
49710,446168,22D,13381,42.45
49720,446168,18G,387,231.1
49730,446168,15D,10555,148.0
49740,446168,12H,32992,491.15
49750,446168,9D,8815,123.47
49760,446168,5H,2841,103.14
49770,446168,2F,25917,318.11
49780,446175,63G,5002,485.55
49790,446175,60G,27745,281.67
49800,446175,57C,8564,96.3
49810,446175,52C,3359,467.46
49820,446175,48C,4920,357.92
49830,446175,45A,20418,304.11
49840,446175,43B,2689,372.65
49850,446175,40B,28832,218.68
49860,446175,37H,14895,85.01
49870,446175,34E,17645,237.78
49880,446175,32H,4649,422.58
49890,446175,29D,15132,187.39
49900,446175,25G,7988,340.08
49910,446175,23H,14177,202.29
49920,446175,20G,3624,380.1
49940,446175,11E,8541,104.7
49950,446175,7E,28523,79.41
49960,446175,3C,22459,343.83
49970,454447,63B,27119,230.56
49980,454447,59C,20958,86.95
49990,454447,55H,17461,227.97
50000,454447,53E,2170,292.89
50010,454447,50F,2756,440.36
50020,454447,47D,42,69.57
50030,454447,44F,5351,215.46
50040,454447,39E,28498,28.63
50050,454447,37C,10565,311.84
50060,454447,33F,23525,198.92
50070,454447,30E,29711,486.85
50080,454447,28F,7414,117.28
50090,454447,24C,23723,346.69
50100,454447,19B,18706,361.07
50110,454447,15A,18433,16.64
50120,454447,11G,11623,9.16
50130,454447,8A,15514,371.09
50140,454447,5F,3767,255.71
50150,454447,2A,6995,358.01
50160,462554,60B,4692,414.53
50170,462554,57C,7656,95.41
50180,462554,53H,14715,442.49
50190,462554,50C,35667,81.21
50200,462554,46E,11262,477.48
50210,462554,43D,21841,350.0
50220,462554,39A,34919,387.07
50230,462554,36G,19524,427.95
50240,462554,33F,18655,396.65
50250,462554,31G,33753,322.25
50260,462554,27H,25018,357.88
50270,462554,23C,21009,212.09
50280,462554,20H,13098,108.91
50290,462554,15A,3472,453.25
50300,462554,11B,15717,353.88
50310,462554,7C,28202,91.41
50320,462554,4H,34467,171.64
50330,470845,63G,3594,305.03
50340,470845,59D,6472,238.34
50350,470845,56D,15148,178.98
50360,470845,53F,2414,283.11
50370,470845,50G,26734,104.82
50380,470845,47H,12608,147.71
50390,470845,43E,7971,500.98
50400,470845,40H,19827,89.89
50410,470845,37H,20685,340.14
50420,470845,35A,22365,126.21
50430,470845,31B,22310,226.14
50440,470845,28G,6509,157.09
50450,470845,24G,28538,119.34
50460,470845,21E,10505,39.12
50470,470845,18F,7690,312.16
50480,470845,14D,8217,27.61
50490,470845,10E,25861,159.98
50500,470845,7H,3727,402.2
50510,470845,5C,29995,410.24
50520,470845,1E,7440,147.05
50530,470848,60B,13528,90.0
50540,470848,56A,32122,492.46
50550,470848,54C,23889,359.09
50560,470848,50H,23691,36.66
50570,470848,48H,14429,20.42
50580,470848,46C,18280,349.92
50590,470848,42E,21588,8.53
50600,470848,39C,7947,252.79
50610,470848,37C,26139,474.77
50620,470848,33H,6445,248.82
50630,470848,31B,17946,68.07
50640,470848,28G,29358,436.34
50650,470848,25E,13733,127.85
50660,470848,22B,5656,27.22
50670,470848,19B,32068,380.32
50680,470848,16E,11711,345.01
50690,470848,13H,20790,468.79
50700,470848,10C,11193,122.1
50710,470848,7A,17622,392.22
50720,470848,3D,17150,244.13
50730,478943,63D,6819,149.62
50740,478943,61H,25869,296.61
50750,478943,58B,29682,281.38
50760,478943,54C,21776,474.31
50770,478943,50E,34575,41.05
50780,478943,47A,26612,124.69
50790,478943,43H,23711,197.5
50800,478943,40A,7925,66.45
50810,478943,38F,16203,51.12
50820,478943,34F,5089,32.68
50830,478943,32H,34489,161.76
50840,478943,29C,12816,26.51
50850,478943,25F,29925,129.46
50860,478943,21H,25184,317.78
50870,478943,17E,33535,13.89
50880,478943,12D,34092,174.64
50890,478943,10G,24905,375.31
50900,478943,7C,34837,492.48
50910,478943,4E,35628,32.16
50920,478943,2A,34517,71.73
50930,478944,62D,26574,426.39
50940,478944,59G,21420,362.27
50950,478944,54G,28748,379.59
50960,478944,51A,1394,345.94
50970,478944,47C,21033,346.31
50980,478944,44B,1149,136.94
50990,478944,41F,21671,278.91
51000,478944,37C,23867,248.36
51010,478944,34F,18999,450.95
51020,478944,31C,7780,224.1
51030,478944,28B,32960,387.28
51040,478944,24H,597,326.6
51050,478944,20H,3671,58.63
51060,478944,15D,19122,454.02
51070,478944,12H,10274,99.83
51080,478944,7A,20336,485.96
51090,478944,1C,3948,447.23
51100,487107,60D,3493,106.17
51110,487107,58B,4437,22.78
51120,487107,55B,23142,386.39
51130,487107,52E,18977,142.31
51140,487107,48G,25865,462.52
51150,487107,46A,32323,487.0
51160,487107,42C,2712,429.98
51170,487107,39A,28215,87.51
51180,487107,35F,34762,120.5
51190,487107,32G,29656,223.57
51200,487107,29D,8409,74.05
51210,487107,25G,21181,9.78
51220,487107,22A,11236,16.2
51230,487107,17H,33332,299.53
51240,487107,13C,7747,113.59
51250,487107,10D,11409,321.9
51260,487107,6F,18311,477.14
51270,487107,3A,12271,86.98
51280,495408,63G,1533,313.87
51300,495408,54A,14509,478.69
51310,495408,52E,30565,476.22
51320,495408,48A,15752,145.34
51330,495408,45G,1085,50.08
51340,495408,42D,15189,28.64
51350,495408,38E,26143,30.44
51360,495408,34A,23367,27.46
51370,495408,29E,7124,409.61
51380,495408,25D,22753,12.96
51390,495408,22F,24339,47.36
51400,495408,18D,34216,144.56
51410,495408,15C,30250,123.69
51420,495408,12A,32321,254.07
51430,495408,9E,34389,485.0
51440,495408,6D,30406,182.39
51450,495408,3C,15459,470.52
62870,20259,8H,24206,392.19
62880,20259,5G,699,86.1
62890,20259,2D,24330,57.06
62900,28430,7H,6650,29.79
62910,28430,3C,24377,208.8
62920,44818,7C,21413,83.85
62930,44818,4F,35224,357.98
62940,44825,9D,33825,400.42
62950,44825,5G,21995,404.12
62960,44825,2D,9285,213.34
62970,44832,6G,21986,110.22
62980,44832,3H,2918,277.16
62990,53078,8A,2762,309.41
63000,53078,5F,12942,311.24
63010,53078,2A,29680,455.61
63020,53090,7H,31571,113.44
63030,53090,4G,15998,217.56
63040,53090,2B,16821,385.21
63050,61195,7D,32641,331.93
63060,61195,5G,5316,74.57
63070,61222,8G,3453,236.04
63080,61222,4A,15090,87.27
63090,61222,1C,24673,49.38
63100,69484,5E,12217,83.47
63110,69484,1F,30789,471.48
63120,85739,7G,6042,132.02
63130,85739,4E,3670,324.68
63140,85739,1H,1572,321.94
63150,85740,6F,19204,135.16
63160,85740,4E,18827,271.75
63170,85752,7D,10464,117.2
63180,85752,3D,6536,185.95
63190,94030,8G,32850,358.81
63200,94030,4A,34285,40.53
63210,102159,8F,17052,207.09
63220,102159,4B,16206,70.41
63230,102159,1E,33153,33.34
63240,110437,7C,21033,173.64
63250,110437,3D,4404,452.77
63260,118542,8G,9878,280.3
63270,118542,5A,4614,452.38
63280,118542,2D,8600,202.32
63290,118544,7E,9775,493.57
63300,118544,3F,24397,219.63
63310,126837,8C,36076,164.87
63320,126837,5E,5930,44.89
63330,126837,2C,22504,182.51
63340,126848,8F,18961,151.38
63350,126848,4A,30989,432.46
63360,134905,8H,21876,85.88
63370,134905,3D,5072,72.2
63380,134908,7A,9740,68.02
63390,134908,4H,15661,237.75
63400,134909,8D,281,86.6
63410,134909,6E,15750,305.29
63420,134909,2H,27849,173.9
63430,134911,6F,29619,175.92
63440,134911,1H,28935,482.58
63450,134926,5H,19681,57.96
63460,134926,2D,22067,322.82
63470,143095,6F,9736,377.18
63480,143095,4A,33165,431.18
63490,143095,2C,10566,231.32
63500,151369,7D,4867,148.59
63510,151369,4H,26349,217.33
63520,151369,2C,19055,119.8
63530,151382,7B,31973,294.27
63540,151382,5C,12730,115.95
63550,151382,2E,33721,396.8
63560,151387,6H,1476,215.44
63570,151387,3D,20971,59.7
63580,151387,1D,30676,40.05
63590,151395,7G,15000,88.82
63600,151395,4A,12471,154.18
63610,151395,1C,19796,367.3
63620,159507,6E,6860,447.44
63630,159507,2C,31017,345.43
63640,167761,6H,21374,208.44
63650,167761,3D,1585,166.04
63660,167776,7D,7366,483.5
63670,167776,4H,28738,243.27
63680,167779,8A,34731,50.2
63690,167779,5E,10612,314.68
63700,175869,9F,22369,456.15
63710,175869,6E,12070,457.42
63720,175869,3A,26662,336.9
63730,175895,8H,33697,42.38
63740,175895,5D,25361,192.13
63760,192249,6D,1325,445.82
63770,192249,1F,31871,316.04
63780,192260,6F,26063,498.27
63790,192260,3A,17171,199.06
63800,192272,7A,14611,138.87
63810,192272,4C,15754,212.95
63820,192272,2B,8239,323.56
63830,200429,7A,14648,466.61
63840,200429,3D,2463,327.95
63850,200429,1C,26975,366.39
63860,200437,5E,24530,389.65
63870,200437,3G,5206,4.48
63880,200440,9B,17800,398.77
63890,200440,6B,21146,438.51
63900,200440,3A,2373,141.61
63910,200442,7E,21102,23.04
63920,200442,4F,12622,451.51
63930,200445,8B,28537,308.31
63940,200445,5H,1916,423.4
63950,200445,2E,210,443.11
63960,208700,8E,19049,311.2
63970,208700,4F,18524,228.58
63980,208700,1F,4144,51.27
63990,208727,5E,19918,457.4
64000,208727,1G,3575,306.75
64010,216835,6D,24716,261.91
64020,216835,3A,18904,327.45
64030,225097,8C,17037,442.16
64040,225097,5F,5514,12.1
64050,225097,3A,16296,200.32
64060,233205,9C,24099,13.15
64070,233205,5A,8585,56.5
64080,233205,2C,2032,319.81
64090,241490,6F,6942,282.43
64100,241490,3H,556,246.17
64110,241500,8G,17026,223.38
64120,241500,5G,25085,312.02
64130,241500,1A,9805,185.76
64140,241504,6C,33680,386.17
64150,241504,3G,27671,12.9
64160,241515,6D,20110,168.48
64170,241515,3A,22301,165.06
64180,241520,8G,27323,476.1
64190,241520,5F,7699,493.22
64200,241520,2B,25124,391.44
64210,249581,7D,5567,27.45
64220,249581,3B,14489,112.76
64230,249581,1D,30530,2.01
64240,257750,6E,7047,139.69
64250,257750,4H,1285,40.86
64270,257773,4B,12147,63.93
64280,257773,2F,1902,270.72
64290,257777,8A,32071,101.18
64300,257777,4A,29624,126.32
64310,257777,1E,32721,170.76
64320,257782,6C,23068,81.28
64330,257782,3D,19757,463.78
64340,257784,8A,26378,7.9
64350,257784,5B,26799,442.05
64360,257784,2F,10641,201.3
64370,257786,7E,631,304.07
64380,257786,2F,20301,451.31
64390,266049,7D,5938,128.78
64400,266049,5C,31602,198.97
64410,266049,3G,12465,70.55
64420,274165,8G,18068,473.4
64430,274165,4G,11102,53.9
64440,274173,8F,29669,179.25
64450,274173,4H,477,460.6
64460,274173,1F,25442,438.89
64470,274182,6E,27193,175.3
64480,274182,3A,6756,445.43
64490,274182,1E,30084,264.66
64500,282424,5F,9531,416.57
64510,282424,1H,7549,56.33
64520,282429,6F,35897,206.84
64530,282429,1D,33466,2.6
64540,282444,4A,25638,131.98
64550,282445,9C,8242,184.62
64560,282445,6F,28095,55.15
64570,282445,4G,34330,289.39
64580,290543,7H,26628,407.38
64590,290543,3H,35805,462.4
64600,290546,8C,11090,408.07
64610,290546,3G,7503,441.79
64620,290557,8H,10814,433.99
64630,290557,6B,26559,492.46
64640,290557,2G,18059,140.25
64650,298844,7C,18648,395.56
64660,298844,3C,21113,30.65
64670,298844,1D,27910,64.08
64680,306914,5H,29523,57.2
64690,306914,2C,7857,411.48
64700,306931,5D,14245,230.69
64710,306931,2G,34071,400.61
64720,306932,6H,6683,55.31
64730,306932,3F,34348,390.12
64740,315090,7H,9332,258.77
64750,315090,3A,21565,457.48
64770,315111,6E,4456,474.52
64780,315111,3C,5220,5.82
64790,323380,8C,30614,445.33
64800,323380,5E,32677,48.01
64810,323380,2D,25198,106.95
64820,323396,8G,19018,8.26
64830,323396,2H,34722,152.18
64840,339762,8H,19736,377.99
64850,339762,4B,16641,242.74
64860,339762,2C,11534,154.51
64870,339772,6E,9549,24.08
64880,339772,3B,19091,448.57
64890,339789,7A,26205,68.19
64900,339789,5D,33243,17.67
64910,339789,2E,5781,197.46
64920,347907,7C,1972,144.3
64930,347907,4H,31579,350.6
64940,347907,1A,15560,413.94
64950,356175,8F,7270,56.91
64960,356175,5G,4040,382.38
64970,356175,1D,16503,344.36
64980,356186,5A,15552,113.12
64990,356186,2F,33551,455.49
65000,364260,8A,8389,329.01
65010,364260,5D,23088,268.73
65020,364260,2B,35005,247.99
65030,372445,7A,6748,384.85
65040,372445,4G,17549,374.66
65050,372445,1F,17024,35.04
65060,372456,4H,2777,438.47
65070,388832,9B,12163,90.67
65080,388832,6A,25597,233.52
65090,388832,3G,6902,136.48
65100,388833,9B,32146,100.75
65110,388833,4B,34176,62.37
65120,388843,8B,11803,425.52
65130,388843,4C,14179,109.5
65140,388843,2D,12553,493.76
65150,388859,8A,24774,458.89
65160,388859,4H,25296,251.07
65170,388863,8C,1609,257.47
65180,388863,4B,8962,121.62
65190,388863,2B,32076,333.23
65200,397111,7C,3941,81.33
65210,397111,4B,26840,27.38
65220,397111,1H,10763,448.12
65230,405227,5H,14987,262.59
65240,405227,2D,351,80.9
