flight_id,flightno,from,to,departure,arrival,airline_id,airplane_id
318,BA3419,1986,5117,2015-06-01 14:39:00,2015-06-02 04:35:00,8,1566
319,BA3515,7459,3279,2015-06-01 05:40:00,2015-06-01 17:27:00,8,1537
320,BA3591,4557,3378,2015-06-01 22:06:00,2015-06-02 11:29:00,8,1583
321,BA3846,11614,8549,2015-06-01 00:29:00,2015-06-01 06:22:00,8,1569
322,BA3991,12392,11372,2015-06-01 15:15:00,2015-06-02 01:34:00,8,1562
323,BA4024,939,590,2015-06-01 15:08:00,2015-06-02 06:06:00,8,1581
324,BA4118,6076,4854,2015-06-01 20:32:00,2015-06-01 23:09:00,8,1560
325,BA4153,12384,13318,2015-06-01 11:42:00,2015-06-01 12:10:00,8,1543
326,BA4525,3763,10020,2015-06-01 07:18:00,2015-06-01 20:28:00,8,1592
327,BA4624,6144,6983,2015-06-01 00:11:00,2015-06-01 20:57:00,8,1544
328,BA4654,6833,9797,2015-06-01 09:23:00,2015-06-01 16:25:00,8,1572
329,BA5047,11461,3303,2015-06-01 22:58:00,2015-06-02 07:37:00,8,1556
330,BA5489,10123,8073,2015-06-01 11:25:00,2015-06-01 17:34:00,8,1608
331,BA5674,3835,6710,2015-06-01 17:44:00,2015-06-01 21:37:00,8,1599
332,BA5867,8009,13040,2015-06-01 04:01:00,2015-06-01 07:07:00,8,1545
333,BA5880,11010,9302,2015-06-01 16:33:00,2015-06-01 18:28:00,8,1569
334,BA6163,10507,704,2015-06-01 08:17:00,2015-06-01 17:20:00,8,1555
335,BA6400,8475,12021,2015-06-01 17:01:00,2015-06-02 12:19:00,8,1587
336,BA7042,10013,803,2015-06-01 06:06:00,2015-06-02 02:30:00,8,1604
337,BA7128,1536,10519,2015-06-01 14:23:00,2015-06-02 04:52:00,8,1569
338,BA7254,3047,5976,2015-06-01 09:37:00,2015-06-01 22:05:00,8,1545
339,BA7473,4018,12959,2015-06-01 05:27:00,2015-06-02 01:18:00,8,1577
340,BA7571,5846,621,2015-06-01 15:06:00,2015-06-02 09:52:00,8,1573
341,BA7844,12086,8163,2015-06-01 13:34:00,2015-06-01 21:34:00,8,1590
342,BA8702,9517,7111,2015-06-01 07:06:00,2015-06-01 23:40:00,8,1553
343,BA8844,6462,3015,2015-06-01 17:16:00,2015-06-01 22:15:00,8,1559
344,BA8877,10178,10302,2015-06-01 14:16:00,2015-06-02 02:31:00,8,1587
345,BA8922,12504,13463,2015-06-01 05:26:00,2015-06-01 16:43:00,8,1573
346,BA9240,10578,9721,2015-06-01 22:16:00,2015-06-02 09:47:00,8,1564
347,BA9261,9541,8341,2015-06-01 18:29:00,2015-06-02 14:56:00,8,1566
348,BA9283,6899,6551,2015-06-01 17:14:00,2015-06-02 07:11:00,8,1574
349,BA9287,10457,11799,2015-06-01 01:32:00,2015-06-01 07:43:00,8,1540
350,BA9327,7287,2763,2015-06-01 00:38:00,2015-06-01 17:04:00,8,1554
351,BA9646,4708,9744,2015-06-01 10:30:00,2015-06-02 07:50:00,8,1600
352,BA9814,12336,1331,2015-06-01 23:22:00,2015-06-02 05:25:00,8,1577
353,BA9877,7868,1161,2015-06-01 01:11:00,2015-06-01 17:56:00,8,1587
354,BE1173,6283,1935,2015-06-01 04:15:00,2015-06-01 15:23:00,9,3152
355,BE1190,7201,13225,2015-06-01 16:46:00,2015-06-02 08:18:00,9,3195
356,BE1353,13427,8430,2015-06-01 02:11:00,2015-06-01 19:21:00,9,3151
357,BE1381,13451,13190,2015-06-01 20:06:00,2015-06-02 11:30:00,9,3175
358,BE1595,5111,102,2015-06-01 19:29:00,2015-06-02 09:18:00,9,3197
359,BE1705,366,103,2015-06-01 21:39:00,2015-06-02 08:38:00,9,3201
360,BE1748,8025,748,2015-06-01 22:32:00,2015-06-02 06:44:00,9,3158
361,BE1814,381,2454,2015-06-01 01:29:00,2015-06-01 10:22:00,9,3164
362,BE1841,10562,10482,2015-06-01 02:09:00,2015-06-01 12:01:00,9,3198
363,BE1928,6645,11741,2015-06-01 07:21:00,2015-06-01 16:28:00,9,3189
364,BE2160,5210,6476,2015-06-01 12:10:00,2015-06-01 16:47:00,9,3202
365,BE2355,10737,6679,2015-06-01 18:21:00,2015-06-02 05:27:00,9,3168
366,BE2524,6479,6378,2015-06-01 01:02:00,2015-06-01 17:31:00,9,3167
367,BE2624,806,9724,2015-06-01 07:03:00,2015-06-02 04:08:00,9,3182
368,BE2875,10228,4506,2015-06-01 03:18:00,2015-06-01 23:06:00,9,3215
369,BE2911,8070,8363,2015-06-01 19:06:00,2015-06-01 23:21:00,9,3214
370,BE3038,12025,10769,2015-06-01 16:44:00,2015-06-02 04:47:00,9,3195
371,BE3086,3383,8547,2015-06-01 05:58:00,2015-06-01 11:56:00,9,3196
372,BE3101,10251,6318,2015-06-01 01:59:00,2015-06-01 18:12:00,9,3181
373,BE3401,10663,7288,2015-06-01 02:38:00,2015-06-01 19:02:00,9,3208
374,BE3845,9797,6964,2015-06-01 02:30:00,2015-06-01 04:17:00,9,3168
375,BE4124,3061,13384,2015-06-01 19:06:00,2015-06-02 05:59:00,9,3208
376,BE4164,9690,11074,2015-06-01 04:36:00,2015-06-01 07:06:00,9,3179
377,BE4225,3416,2400,2015-06-01 08:01:00,2015-06-01 21:05:00,9,3185
378,BE5154,10581,4267,2015-06-01 12:10:00,2015-06-01 21:19:00,9,3153
379,BE6407,6104,11891,2015-06-01 04:35:00,2015-06-01 07:12:00,9,3157
380,BE6493,3913,12093,2015-06-01 14:53:00,2015-06-02 07:24:00,9,3212
381,BE6538,4716,2453,2015-06-01 06:29:00,2015-06-01 17:57:00,9,3169
382,BE6699,969,8901,2015-06-01 11:31:00,2015-06-01 13:09:00,9,3143
383,BE6752,2484,12528,2015-06-01 04:19:00,2015-06-01 11:26:00,9,3174
384,BE6781,2361,1886,2015-06-01 09:13:00,2015-06-01 14:25:00,9,3147
385,BE6864,10392,8155,2015-06-01 17:06:00,2015-06-02 07:17:00,9,3182
386,BE7134,8582,5027,2015-06-01 01:37:00,2015-06-01 13:27:00,9,3186
387,BE7234,5918,4670,2015-06-01 04:03:00,2015-06-01 13:53:00,9,3184
388,BE7298,1480,5950,2015-06-01 19:23:00,2015-06-02 04:00:00,9,3181
389,BE7906,5616,8082,2015-06-01 22:28:00,2015-06-02 10:34:00,9,3159
390,BE8019,11822,2883,2015-06-01 16:00:00,2015-06-02 07:17:00,9,3201
391,BE8501,10902,8348,2015-06-01 21:27:00,2015-06-02 19:13:00,9,3165
392,BE9463,5488,11909,2015-06-01 10:06:00,2015-06-01 22:54:00,9,3188
393,BE9486,4103,8463,2015-06-01 11:26:00,2015-06-02 04:54:00,9,3197
394,BE9521,745,6252,2015-06-01 22:27:00,2015-06-02 16:24:00,9,3216
395,BE9690,1481,6202,2015-06-01 12:06:00,2015-06-02 01:51:00,9,3209
396,BE9838,1524,9991,2015-06-01 19:09:00,2015-06-02 08:51:00,9,3186
397,BE9860,10295,9185,2015-06-01 03:33:00,2015-06-01 13:06:00,9,3183
398,BH1177,3089,7188,2015-06-01 20:09:00,2015-06-02 05:37:00,10,5386
399,BH1404,12543,7644,2015-06-01 21:21:00,2015-06-02 12:36:00,10,5383
400,BH1470,12494,4117,2015-06-01 21:30:00,2015-06-02 10:45:00,10,5339
401,BH1526,8787,6125,2015-06-01 21:33:00,2015-06-02 15:48:00,10,5379
402,BH1619,1631,11008,2015-06-01 21:39:00,2015-06-02 17:06:00,10,5361
403,BH1664,9346,7888,2015-06-01 06:27:00,2015-06-01 19:13:00,10,5370
404,BH1799,2569,4140,2015-06-01 01:43:00,2015-06-01 02:14:00,10,5364
405,BH1870,9095,13424,2015-06-01 08:15:00,2015-06-01 20:08:00,10,5359
406,BH2116,13346,13336,2015-06-01 04:28:00,2015-06-01 15:18:00,10,5370
407,BH2236,6470,3614,2015-06-01 10:40:00,2015-06-02 00:54:00,10,5350
408,BH2473,6704,800,2015-06-01 01:26:00,2015-06-01 07:15:00,10,5337
409,BH2626,7505,7554,2015-06-01 21:26:00,2015-06-02 10:39:00,10,5357
410,BH2725,3169,4132,2015-06-01 21:12:00,2015-06-02 19:02:00,10,5354
411,BH3467,9213,9511,2015-06-01 19:39:00,2015-06-02 04:14:00,10,5327
412,BH3558,6685,13518,2015-06-01 07:13:00,2015-06-01 23:48:00,10,5390
413,BH3616,6671,1505,2015-06-01 16:34:00,2015-06-01 17:28:00,10,5375
414,BH4486,10546,6712,2015-06-01 09:40:00,2015-06-01 10:56:00,10,5361
415,BH4652,6195,1748,2015-06-01 02:32:00,2015-06-01 06:00:00,10,5364
416,BH4805,2273,6745,2015-06-01 08:39:00,2015-06-02 01:15:00,10,5365
417,BH4890,12063,3867,2015-06-01 20:12:00,2015-06-02 04:18:00,10,5332
418,BH5049,10345,13006,2015-06-01 12:51:00,2015-06-02 00:16:00,10,5324
419,BH5606,873,8447,2015-06-01 09:17:00,2015-06-01 21:58:00,10,5338
420,BH5680,3141,5571,2015-06-01 09:14:00,2015-06-02 00:39:00,10,5322
421,BH6065,13347,6558,2015-06-01 07:31:00,2015-06-01 20:56:00,10,5372
422,BH6324,5892,6519,2015-06-01 05:28:00,2015-06-01 21:03:00,10,5373
423,BH6471,483,3211,2015-06-01 11:04:00,2015-06-02 05:14:00,10,5360
424,BH6516,8089,12291,2015-06-01 15:39:00,2015-06-01 20:55:00,10,5374
425,BH6695,9841,10712,2015-06-01 08:06:00,2015-06-01 18:52:00,10,5332
426,BH6886,6067,27,2015-06-01 02:35:00,2015-06-01 17:31:00,10,5367
427,BH7023,3985,11662,2015-06-01 16:19:00,2015-06-01 19:12:00,10,5334
428,BH7157,4217,8922,2015-06-01 23:57:00,2015-06-02 17:21:00,10,5371
429,BH7338,8742,1610,2015-06-01 20:49:00,2015-06-02 11:57:00,10,5322
430,BH7394,7951,7165,2015-06-01 19:54:00,2015-06-02 03:30:00,10,5384
431,BH7480,9402,5445,2015-06-01 06:43:00,2015-06-02 00:13:00,10,5385
432,BH7758,9974,9776,2015-06-01 15:18:00,2015-06-02 06:40:00,10,5370
433,BH7862,3739,6635,2015-06-01 11:37:00,2015-06-02 05:00:00,10,5356
434,BH8077,1143,9729,2015-06-01 19:17:00,2015-06-01 22:25:00,10,5354
435,BH8298,2041,12726,2015-06-01 07:25:00,2015-06-01 18:23:00,10,5366
436,BH8347,793,9868,2015-06-01 23:34:00,2015-06-02 12:27:00,10,5387
437,BH9173,7340,8448,2015-06-01 13:11:00,2015-06-02 02:18:00,10,5381
438,BH9201,7442,12459,2015-06-01 16:09:00,2015-06-02 09:18:00,10,5339
439,BH9646,1139,12739,2015-06-01 23:35:00,2015-06-02 01:48:00,10,5323
440,BH9773,126,5143,2015-06-01 10:38:00,2015-06-01 23:47:00,10,5382
441,BO1352,9862,10211,2015-06-01 03:45:00,2015-06-01 15:25:00,11,1696
442,BO1663,623,8203,2015-06-01 09:16:00,2015-06-01 12:27:00,11,1695
443,BO1669,907,10663,2015-06-01 18:42:00,2015-06-02 02:27:00,11,1698
444,BO1749,11106,12983,2015-06-01 13:54:00,2015-06-02 07:02:00,11,1694
445,BO1841,11039,3257,2015-06-01 06:37:00,2015-06-01 16:20:00,11,1699
446,BO1862,10660,9109,2015-06-01 09:47:00,2015-06-02 06:55:00,11,1698
447,BO2341,2574,1400,2015-06-01 15:51:00,2015-06-02 04:57:00,11,1698
448,BO2759,4793,10704,2015-06-01 11:28:00,2015-06-02 00:17:00,11,1698
449,BO3119,9535,4683,2015-06-01 03:56:00,2015-06-01 16:20:00,11,1695
450,BO3163,10817,2095,2015-06-01 16:20:00,2015-06-02 03:46:00,11,1696
451,BO4504,1509,11197,2015-06-01 23:27:00,2015-06-02 03:07:00,11,1698
452,BO4820,13062,6628,2015-06-01 08:23:00,2015-06-01 16:28:00,11,1693
453,BO4983,8401,4737,2015-06-01 11:24:00,2015-06-01 13:03:00,11,1697
454,BO5280,3309,5424,2015-06-01 09:07:00,2015-06-01 18:21:00,11,1699
455,BO5519,1726,2372,2015-06-01 04:38:00,2015-06-01 12:07:00,11,1696
456,BO5598,10280,12184,2015-06-01 10:55:00,2015-06-02 00:42:00,11,1698
457,BO5633,1698,5813,2015-06-01 21:34:00,2015-06-02 09:16:00,11,1699
458,BO5646,12676,8703,2015-06-01 12:32:00,2015-06-02 00:58:00,11,1698
459,BO5692,5958,10651,2015-06-01 11:25:00,2015-06-01 22:48:00,11,1697
460,BO5817,13249,8668,2015-06-01 17:33:00,2015-06-02 11:30:00,11,1693
461,BO6127,12730,9105,2015-06-01 11:46:00,2015-06-01 22:06:00,11,1697
462,BO6504,1637,8659,2015-06-01 04:45:00,2015-06-01 05:06:00,11,1698
463,BO6785,5411,836,2015-06-01 22:25:00,2015-06-02 13:36:00,11,1693
464,BO7181,7704,9280,2015-06-01 18:53:00,2015-06-02 04:30:00,11,1695
465,BO7408,577,5353,2015-06-01 10:50:00,2015-06-01 22:06:00,11,1696
466,BO7576,7783,12031,2015-06-01 02:46:00,2015-06-01 16:22:00,11,1693
467,BO7772,6377,1448,2015-06-01 02:21:00,2015-06-01 06:47:00,11,1696
468,BO8017,12167,530,2015-06-01 11:20:00,2015-06-02 01:16:00,11,1696
469,BO8316,4519,693,2015-06-01 06:11:00,2015-06-01 11:02:00,11,1696
470,BO8449,13095,442,2015-06-01 21:29:00,2015-06-02 09:06:00,11,1696
471,BO8652,4873,10643,2015-06-01 21:50:00,2015-06-02 02:31:00,11,1697
472,BO8889,218,3840,2015-06-01 19:42:00,2015-06-02 02:07:00,11,1698
473,BO9129,8602,3659,2015-06-01 04:00:00,2015-06-01 15:43:00,11,1699
474,BO9271,2974,11446,2015-06-01 06:18:00,2015-06-01 16:22:00,11,1695
475,BO9449,10869,11050,2015-06-01 20:18:00,2015-06-01 23:18:00,11,1699
476,BO9579,10863,8134,2015-06-01 10:16:00,2015-06-01 17:07:00,11,1694
477,BO9601,7422,11631,2015-06-01 21:08:00,2015-06-02 04:25:00,11,1699
478,BO9620,10745,1535,2015-06-01 16:41:00,2015-06-02 12:56:00,11,1699
479,BO9661,1938,9658,2015-06-01 12:35:00,2015-06-02 00:53:00,11,1697
480,BO9839,4235,3167,2015-06-01 23:11:00,2015-06-02 04:34:00,11,1699
481,BR1059,4579,8767,2015-06-01 02:48:00,2015-06-01 19:43:00,12,685
482,BR1165,11833,9145,2015-06-01 14:45:00,2015-06-02 01:17:00,12,666
483,BR1241,4408,963,2015-06-01 03:40:00,2015-06-01 21:36:00,12,684
484,BR1327,9234,11878,2015-06-01 14:17:00,2015-06-02 11:44:00,12,688
485,BR1331,2901,330,2015-06-01 19:44:00,2015-06-02 09:21:00,12,675
486,BR1457,3077,4447,2015-06-01 12:30:00,2015-06-02 02:37:00,12,610
487,BR1463,2113,13184,2015-06-01 10:24:00,2015-06-02 00:19:00,12,638
488,BR1643,2438,11488,2015-06-01 09:35:00,2015-06-02 01:41:00,12,656
489,BR1646,10937,3788,2015-06-01 05:19:00,2015-06-01 21:50:00,12,671
490,BR1720,11408,8181,2015-06-01 19:58:00,2015-06-01 22:55:00,12,672
491,BR1764,7885,1375,2015-06-01 22:25:00,2015-06-01 23:50:00,12,615
492,BR1994,10644,4737,2015-06-01 11:06:00,2015-06-02 07:22:00,12,615
493,BR2105,7483,6505,2015-06-01 16:02:00,2015-06-01 16:51:00,12,653
494,BR2253,10860,5829,2015-06-01 16:37:00,2015-06-01 21:13:00,12,659
495,BR2261,8759,7634,2015-06-01 06:24:00,2015-06-01 20:51:00,12,671
496,BR2464,11961,9043,2015-06-01 04:17:00,2015-06-02 01:07:00,12,643
497,BR2511,1915,7702,2015-06-01 03:24:00,2015-06-01 09:03:00,12,666
498,BR2895,12218,10953,2015-06-01 14:53:00,2015-06-02 01:24:00,12,623
499,BR3060,4430,5424,2015-06-01 10:22:00,2015-06-01 17:31:00,12,633
500,BR3188,4471,6451,2015-06-01 00:32:00,2015-06-01 06:23:00,12,644
501,BR3192,5687,2616,2015-06-01 10:36:00,2015-06-01 11:14:00,12,688
502,BR4282,6195,11205,2015-06-01 22:31:00,2015-06-02 08:33:00,12,687
503,BR4296,10486,163,2015-06-01 13:26:00,2015-06-02 01:46:00,12,622
504,BR4510,8493,11113,2015-06-01 17:18:00,2015-06-02 14:14:00,12,631
505,BR4561,7771,7288,2015-06-01 21:36:00,2015-06-02 16:22:00,12,618
506,BR4864,12373,1596,2015-06-01 01:39:00,2015-06-01 07:59:00,12,673
507,BR4921,12299,4981,2015-06-01 15:30:00,2015-06-01 19:47:00,12,621
508,BR5241,9227,2018,2015-06-01 04:08:00,2015-06-01 17:19:00,12,686
509,BR5282,4433,7549,2015-06-01 15:14:00,2015-06-02 08:02:00,12,631
510,BR5338,8616,13241,2015-06-01 12:46:00,2015-06-01 21:08:00,12,642
511,BR5522,9682,3609,2015-06-01 03:37:00,2015-06-01 09:00:00,12,658
512,BR5541,4360,8858,2015-06-01 06:00:00,2015-06-01 15:33:00,12,678
513,BR6735,135,12096,2015-06-01 18:54:00,2015-06-02 07:41:00,12,651
514,BR6989,12861,11238,2015-06-01 23:01:00,2015-06-02 17:57:00,12,618
515,BR7015,921,10175,2015-06-01 11:07:00,2015-06-01 18:57:00,12,629
516,BR7188,3524,7640,2015-06-01 01:52:00,2015-06-01 17:06:00,12,688
517,BR7232,2190,7073,2015-06-01 18:32:00,2015-06-02 08:04:00,12,662
518,BR7488,6960,10962,2015-06-01 03:42:00,2015-06-01 14:01:00,12,660
519,BR8033,12769,3999,2015-06-01 08:03:00,2015-06-01 19:06:00,12,651
520,BR8073,7448,5891,2015-06-01 11:55:00,2015-06-02 00:05:00,12,632
521,BR8074,4157,13534,2015-06-01 15:04:00,2015-06-01 20:49:00,12,668
522,BR8117,6821,5424,2015-06-01 22:23:00,2015-06-02 06:31:00,12,609
523,BR8279,493,7544,2015-06-01 15:22:00,2015-06-01 21:24:00,12,640
524,BR8471,5895,7317,2015-06-01 06:27:00,2015-06-01 13:46:00,12,670
525,BR8594,1110,737,2015-06-01 21:04:00,2015-06-02 05:18:00,12,648
526,BR8682,4820,4772,2015-06-01 14:16:00,2015-06-01 18:11:00,12,665
527,BR8974,3027,4592,2015-06-01 02:27:00,2015-06-01 06:25:00,12,685
528,BR9007,6933,4607,2015-06-01 16:30:00,2015-06-01 20:54:00,12,611
529,BR9010,12001,9108,2015-06-01 21:39:00,2015-06-02 05:27:00,12,617
530,BR9062,9974,11790,2015-06-01 06:00:00,2015-06-02 00:25:00,12,652
531,BR9379,2768,1613,2015-06-01 04:34:00,2015-06-01 23:02:00,12,675
532,BR9482,8084,7512,2015-06-01 04:28:00,2015-06-01 22:01:00,12,650
533,BR9608,2280,6558,2015-06-01 22:05:00,2015-06-02 09:53:00,12,624
534,BR9914,8360,13200,2015-06-01 09:14:00,2015-06-02 04:29:00,12,656
535,BR9931,5364,4005,2015-06-01 08:16:00,2015-06-01 22:41:00,12,651
536,BU1060,768,10142,2015-06-01 02:36:00,2015-06-01 13:49:00,13,3476
537,BU1156,5198,8733,2015-06-01 10:34:00,2015-06-01 19:41:00,13,3468
538,BU1235,10682,13508,2015-06-01 23:11:00,2015-06-02 05:30:00,13,3473
539,BU1379,5758,2134,2015-06-01 19:33:00,2015-06-01 20:43:00,13,3472
540,BU1410,188,4179,2015-06-01 19:46:00,2015-06-02 06:35:00,13,3472
541,BU1439,12104,7825,2015-06-01 13:43:00,2015-06-02 11:15:00,13,3483
542,BU1622,9280,9111,2015-06-01 02:19:00,2015-06-01 16:20:00,13,3472
543,BU1634,1975,1408,2015-06-01 01:14:00,2015-06-01 14:15:00,13,3468
544,BU2275,11852,10371,2015-06-01 17:21:00,2015-06-02 04:31:00,13,3473
545,BU2525,10733,4504,2015-06-01 21:49:00,2015-06-02 11:47:00,13,3469
546,BU2566,1716,2306,2015-06-01 18:47:00,2015-06-01 22:44:00,13,3481
547,BU3103,4206,12255,2015-06-01 16:47:00,2015-06-02 02:02:00,13,3478
548,BU3250,8277,173,2015-06-01 12:22:00,2015-06-01 19:26:00,13,3469
549,BU3395,7088,10176,2015-06-01 13:50:00,2015-06-01 18:49:00,13,3467
550,BU3447,7108,8904,2015-06-01 10:01:00,2015-06-01 19:07:00,13,3465
551,BU3471,10998,7151,2015-06-01 05:39:00,2015-06-01 08:11:00,13,3469
552,BU3608,11904,4337,2015-06-01 10:37:00,2015-06-01 15:13:00,13,3469
553,BU3755,5643,10455,2015-06-01 11:17:00,2015-06-01 22:56:00,13,3478
554,BU3939,9948,7455,2015-06-01 10:44:00,2015-06-01 20:07:00,13,3481
555,BU3972,9245,11050,2015-06-01 01:28:00,2015-06-01 17:03:00,13,3476
556,BU4367,13169,11381,2015-06-01 17:12:00,2015-06-02 04:59:00,13,3481
557,BU4371,12670,5526,2015-06-01 15:40:00,2015-06-01 18:40:00,13,3471
558,BU4491,1784,3851,2015-06-01 16:06:00,2015-06-01 22:10:00,13,3475
559,BU4980,6894,4980,2015-06-01 01:38:00,2015-06-01 20:22:00,13,3476
560,BU5034,5681,7579,2015-06-01 14:17:00,2015-06-02 02:01:00,13,3482
561,BU5095,6846,1166,2015-06-01 03:20:00,2015-06-01 16:37:00,13,3471
562,BU5380,4960,415,2015-06-01 20:02:00,2015-06-02 07:41:00,13,3480
563,BU5752,3433,8348,2015-06-01 13:06:00,2015-06-01 22:05:00,13,3480
564,BU5810,2594,7069,2015-06-01 00:17:00,2015-06-01 04:09:00,13,3466
565,BU5829,11010,10420,2015-06-01 19:22:00,2015-06-02 04:59:00,13,3474
566,BU5890,2339,5564,2015-06-01 03:26:00,2015-06-01 20:43:00,13,3483
567,BU6083,2766,885,2015-06-01 17:46:00,2015-06-02 02:28:00,13,3468
568,BU6531,4294,6519,2015-06-01 12:11:00,2015-06-01 12:46:00,13,3476
569,BU6607,546,7707,2015-06-01 02:14:00,2015-06-01 19:02:00,13,3468
570,BU6776,9319,2588,2015-06-01 04:39:00,2015-06-01 16:41:00,13,3476
571,BU7418,10099,6013,2015-06-01 09:37:00,2015-06-02 03:54:00,13,3473
572,BU7981,1556,10309,2015-06-01 12:19:00,2015-06-01 13:49:00,13,3471
573,BU8116,1074,9967,2015-06-01 14:20:00,2015-06-02 03:05:00,13,3470
574,BU8279,11473,11440,2015-06-01 04:24:00,2015-06-01 20:08:00,13,3465
575,BU8995,6444,5877,2015-06-01 08:13:00,2015-06-02 00:18:00,13,3481
576,BU9137,7621,8705,2015-06-01 00:23:00,2015-06-01 17:22:00,13,3470
577,BU9204,8823,2586,2015-06-01 14:15:00,2015-06-01 21:09:00,13,3478
578,BU9494,8994,5788,2015-06-01 18:07:00,2015-06-02 08:06:00,13,3480
579,BU9554,5960,2449,2015-06-01 12:12:00,2015-06-02 06:46:00,13,3465
580,BU9578,13269,3291,2015-06-01 06:33:00,2015-06-02 00:16:00,13,3477
581,BU9691,5809,4371,2015-06-01 10:01:00,2015-06-01 23:37:00,13,3473
582,CA1041,8046,9719,2015-06-01 12:29:00,2015-06-01 22:08:00,14,4000
583,CA1134,1285,6344,2015-06-01 10:27:00,2015-06-01 18:13:00,14,3966
584,CA1267,203,11798,2015-06-01 00:30:00,2015-06-01 18:53:00,14,4004
585,CA1300,6665,10895,2015-06-01 03:15:00,2015-06-01 16:09:00,14,3970
586,CA1367,9330,2891,2015-06-01 01:15:00,2015-06-01 17:34:00,14,4000
587,CA1443,9847,4622,2015-06-01 21:33:00,2015-06-02 08:02:00,14,3982
588,CA1546,827,1695,2015-06-01 16:16:00,2015-06-01 17:04:00,14,3998
589,CA1945,1104,11116,2015-06-01 02:39:00,2015-06-01 14:27:00,14,3983
590,CA2097,11530,10516,2015-06-01 13:27:00,2015-06-02 02:08:00,14,3995
591,CA2301,4278,2060,2015-06-01 03:18:00,2015-06-01 07:56:00,14,3992
592,CA2559,2705,5595,2015-06-01 19:56:00,2015-06-02 03:19:00,14,3969
593,CA2659,10920,8562,2015-06-01 02:24:00,2015-06-01 17:59:00,14,3973
594,CA2740,6469,666,2015-06-01 18:06:00,2015-06-02 03:49:00,14,3999
595,CA2801,8516,6038,2015-06-01 03:44:00,2015-06-01 08:48:00,14,4004
596,CA3093,13360,5386,2015-06-01 09:16:00,2015-06-01 15:27:00,14,3968
597,CA3179,13203,2272,2015-06-01 22:46:00,2015-06-02 19:07:00,14,4012
598,CA3326,4140,3180,2015-06-01 15:01:00,2015-06-02 02:43:00,14,3966
599,CA3419,11989,10836,2015-06-01 03:36:00,2015-06-01 06:40:00,14,3971
600,CA4657,6182,2690,2015-06-01 10:20:00,2015-06-02 07:45:00,14,3990
601,CA5046,3869,8867,2015-06-01 19:21:00,2015-06-02 07:35:00,14,3976
602,CA5112,5094,2967,2015-06-01 18:21:00,2015-06-02 04:35:00,14,3989
603,CA5870,3158,875,2015-06-01 06:10:00,2015-06-01 17:23:00,14,3968
604,CA5958,5743,3440,2015-06-01 14:12:00,2015-06-01 23:18:00,14,3970
605,CA6003,11915,11064,2015-06-01 16:36:00,2015-06-01 23:20:00,14,4007
606,CA6175,7293,10461,2015-06-01 09:36:00,2015-06-01 19:18:00,14,3985
607,CA6257,12281,11092,2015-06-01 02:25:00,2015-06-01 12:59:00,14,3998
608,CA6407,13407,3590,2015-06-01 09:28:00,2015-06-01 11:44:00,14,3998
609,CA7096,13083,10324,2015-06-01 00:19:00,2015-06-01 03:49:00,14,3971
610,CA7309,615,4708,2015-06-01 06:49:00,2015-06-01 19:31:00,14,3967
611,CA7336,9346,4803,2015-06-01 21:14:00,2015-06-02 11:04:00,14,3973
612,CA7502,2412,4656,2015-06-01 16:48:00,2015-06-01 19:41:00,14,3978
613,CA7832,4271,8269,2015-06-01 09:35:00,2015-06-01 22:43:00,14,3986
614,CA7938,13449,3764,2015-06-01 18:24:00,2015-06-02 02:55:00,14,4005
615,CA8094,5820,2924,2015-06-01 18:21:00,2015-06-02 12:25:00,14,3977
616,CA8173,5830,10758,2015-06-01 03:24:00,2015-06-01 18:07:00,14,3988
617,CA8553,6055,7176,2015-06-01 05:24:00,2015-06-01 22:58:00,14,3975
618,CA8640,2763,310,2015-06-01 19:15:00,2015-06-02 07:20:00,14,4008
619,CA9134,7680,5996,2015-06-01 02:17:00,2015-06-01 18:27:00,14,3984
620,CA9206,5015,617,2015-06-01 01:02:00,2015-06-01 19:11:00,14,3980
621,CA9395,7107,9239,2015-06-01 14:23:00,2015-06-01 23:11:00,14,4001
622,CA9503,11423,3891,2015-06-01 08:00:00,2015-06-01 18:03:00,14,4010
623,CA9858,13548,928,2015-06-01 06:31:00,2015-06-01 16:44:00,14,3996
624,CA9998,3125,6373,2015-06-01 20:54:00,2015-06-02 09:56:00,14,3977
625,CE1083,5360,11630,2015-06-01 22:54:00,2015-06-02 09:39:00,15,2545
626,CE1110,3741,8997,2015-06-01 09:12:00,2015-06-01 10:42:00,15,2508
627,CE1393,11777,2957,2015-06-01 08:45:00,2015-06-02 03:09:00,15,2552
628,CE1573,5343,12688,2015-06-01 06:34:00,2015-06-01 23:28:00,15,2506
629,CE1591,10782,7869,2015-06-01 13:02:00,2015-06-02 05:26:00,15,2548
630,CE1635,3291,941,2015-06-01 16:04:00,2015-06-01 23:38:00,15,2485
631,CE1678,8697,5482,2015-06-01 05:47:00,2015-06-01 22:57:00,15,2486
632,CE1745,1677,6836,2015-06-01 06:46:00,2015-06-01 19:59:00,15,2552
633,CE1746,9495,4000,2015-06-01 03:33:00,2015-06-01 19:48:00,15,2501
634,CE1850,11143,11626,2015-06-01 19:53:00,2015-06-02 04:56:00,15,2519
635,CE1871,3220,3184,2015-06-01 19:10:00,2015-06-02 10:19:00,15,2543
636,CE1918,12586,6673,2015-06-01 11:17:00,2015-06-01 21:26:00,15,2494
